RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.767062e+02	1.247705e-01	3.804266e-01	2.754847e-01	1.092967e-01	8.533691e-02
3	-1.842995e+02	1.141553e-01	3.760733e-01	2.831870e-01	1.099468e-01	9.493997e-02
4	-1.883537e+02	1.035240e-01	3.812548e-01	2.864164e-01	1.099573e-01	9.975291e-02
5	-1.895193e+02	7.716893e-02	3.937900e-01	2.934306e-01	1.087436e-01	1.139150e-01
6	-1.908718e+02	8.998286e-02	3.899585e-01	2.892958e-01	1.095539e-01	1.052821e-01
7	-1.864540e+02	1.106713e-01	3.687964e-01	2.881302e-01	1.101792e-01	1.016576e-01
8	-1.857493e+02	1.116573e-01	3.738620e-01	2.854524e-01	1.100630e-01	9.798969e-02
9	-1.865373e+02	1.105337e-01	3.671724e-01	2.888894e-01	1.102049e-01	1.027194e-01
10	-1.898113e+02	7.741249e-02	3.995134e-01	2.909552e-01	1.087153e-01	1.102870e-01
11	-1.842336e+02	6.498121e-02	4.132570e-01	2.903479e-01	1.073090e-01	1.135947e-01
12	-1.908601e+02	8.425445e-02	3.944554e-01	2.900435e-01	1.092279e-01	1.073815e-01
13	-1.908630e+02	8.812845e-02	3.841380e-01	2.925922e-01	1.095452e-01	1.102527e-01
14	-1.904785e+02	9.254327e-02	3.771879e-01	2.934404e-01	1.097910e-01	1.107877e-01
15	-1.909183e+02	8.852044e-02	3.853036e-01	2.919284e-01	1.095548e-01	1.092283e-01
16	-1.897603e+02	7.734102e-02	3.977601e-01	2.917159e-01	1.087289e-01	1.113872e-01
17	-1.849837e+02	6.611315e-02	4.124452e-01	2.902425e-01	1.074574e-01	1.129914e-01
18	-1.907306e+02	9.084474e-02	3.912805e-01	2.883284e-01	1.095577e-01	1.038195e-01
19	-1.891561e+02	7.756682e-02	4.121263e-01	2.855470e-01	1.084754e-01	1.028942e-01
20	-1.833477e+02	6.434510e-02	4.245280e-01	2.858694e-01	1.070401e-01	1.076837e-01
