RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	2.043995e+00	-1.232059e+00	2.043995e+00
3	1.668294e+00	-1.154543e+00	1.668294e+00
4	1.081019e+00	-8.861695e-01	1.081019e+00
5	6.370166e-01	-5.656405e-01	6.370166e-01
6	3.233796e-01	-1.478082e-01	3.233796e-01
7	2.725912e-01	-2.413541e-01	2.725912e-01
8	2.247334e-01	-2.520217e-09	2.247334e-01
9	2.336143e-01	-1.165976e-01	2.336143e-01
10	1.459695e-01	-2.322992e-08	1.459695e-01
11	1.982458e-01	-2.482477e-08	1.982458e-01
12	1.561242e-01	-1.089421e-08	1.561242e-01
13	1.470034e-01	-8.230020e-09	1.470034e-01
14	1.454694e-01	-7.270771e-09	1.454694e-01
15	1.459695e-01	-5.952823e-09	1.459695e-01
16	1.454644e-01	-6.284591e-09	1.454644e-01
17	1.454694e-01	-6.943297e-09	1.454694e-01
18	1.454032e-01	-6.745897e-09	1.454032e-01
19	1.456531e-01	-2.264810e-09	1.456531e-01
20	1.454644e-01	-6.417841e-09	1.454644e-01
21	1.454179e-01	-6.508040e-09	1.454179e-01
22	1.454066e-01	-5.756786e-09	1.454066e-01
23	1.454039e-01	-2.385955e-09	1.454039e-01
24	1.454067e-01	-5.340633e-09	1.454067e-01
25	1.454051e-01	-2.388099e-09	1.454051e-01
26	1.454045e-01	-6.585809e-09	1.454045e-01
27	1.454052e-01	-6.584115e-09	1.454052e-01
28	1.454061e-01	-6.576762e-09	1.454061e-01
29	1.454071e-01	-6.571216e-09	1.454071e-01
30	1.454067e-01	-6.535980e-09	1.454067e-01
