RTO_iter	cost	con	merit
1	9.750000e+00	-3.500000e+00	9.750000e+00
2	4.800636e+00	-2.471034e+00	4.800636e+00
3	1.200159e+00	-5.510806e-01	1.200159e+00
4	3.000397e-01	-1.572388e-01	3.000397e-01
5	1.631966e-01	-1.195461e-08	1.631966e-01
6	1.487060e-01	-7.115084e-09	1.487060e-01
7	1.460166e-01	-7.199367e-09	1.460166e-01
8	1.455171e-01	-7.138709e-09	1.455171e-01
9	1.454243e-01	-7.162119e-09	1.454243e-01
10	1.454071e-01	-7.151511e-09	1.454071e-01
11	1.454039e-01	-7.155986e-09	1.454039e-01
12	1.454033e-01	-7.154040e-09	1.454033e-01
13	1.454032e-01	-7.154875e-09	1.454032e-01
14	1.454032e-01	-7.154515e-09	1.454032e-01
15	1.454032e-01	-7.154670e-09	1.454032e-01
16	1.454032e-01	-7.154603e-09	1.454032e-01
17	1.454032e-01	-7.154632e-09	1.454032e-01
18	1.454032e-01	-7.154619e-09	1.454032e-01
19	1.454032e-01	-7.154625e-09	1.454032e-01
20	1.454032e-01	-7.154623e-09	1.454032e-01
21	1.454032e-01	-7.154623e-09	1.454032e-01
22	1.454032e-01	-7.154623e-09	1.454032e-01
23	1.454032e-01	-7.154623e-09	1.454032e-01
24	1.454032e-01	-7.154623e-09	1.454032e-01
25	1.454032e-01	-7.154623e-09	1.454032e-01
