RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	7.389237e-03	7.480257e-01	7.487646e+00
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	4.653777e-01	1.128721e-01	1.594099e+00
6	2.180968e-01	1.756507e-02	3.937475e-01
7	1.555453e-01	1.043395e-04	1.565887e-01
8	1.444831e-01	1.332263e-02	2.777094e-01
9	1.448506e-01	2.835597e-03	1.732066e-01
10	1.488928e-01	5.788240e-04	1.546811e-01
11	1.456538e-01	5.227871e-04	1.508816e-01
12	1.455980e-01	4.999204e-04	1.505972e-01
13	1.453969e-01	1.258174e-03	1.579787e-01
14	1.452306e-01	5.037485e-04	1.502681e-01
15	1.456592e-01	5.071772e-04	1.507310e-01
16	1.454269e-01	2.699355e-04	1.481262e-01
17	1.457451e-01	2.613109e-04	1.483582e-01
18	1.455907e-01	1.803196e-04	1.473939e-01
19	1.454929e-01	7.948973e-05	1.462878e-01
20	1.457463e-01	2.576389e-04	1.483227e-01
21	1.455917e-01	1.775529e-04	1.473672e-01
22	1.455295e-01	1.476356e-04	1.470058e-01
23	1.455069e-01	1.218548e-04	1.467254e-01
24	1.454954e-01	1.129603e-04	1.466250e-01
25	1.454895e-01	1.103853e-04	1.465934e-01
26	1.454866e-01	1.100093e-04	1.465867e-01
27	1.454853e-01	1.104263e-04	1.465896e-01
28	1.454849e-01	1.107589e-04	1.465925e-01
29	1.454847e-01	1.108331e-04	1.465931e-01
30	1.454847e-01	1.108594e-04	1.465933e-01
