rto_iter	test_point_no	variable_name	noise
0	0	obj	0.000000e+00
0	0	feed_con1	0.000000e+00
0	0	feed_con2	0.000000e+00
0	0	purity_con	0.000000e+00
0	0	drain_con	0.000000e+00
0	1	obj	0.000000e+00
0	1	feed_con1	-0.000000e+00
0	1	feed_con2	0.000000e+00
0	1	purity_con	0.000000e+00
0	1	drain_con	0.000000e+00
0	2	obj	-0.000000e+00
0	2	feed_con1	-0.000000e+00
0	2	feed_con2	-0.000000e+00
0	2	purity_con	-0.000000e+00
0	2	drain_con	-0.000000e+00
0	3	obj	-0.000000e+00
0	3	feed_con1	0.000000e+00
0	3	feed_con2	0.000000e+00
0	3	purity_con	0.000000e+00
0	3	drain_con	0.000000e+00
0	4	obj	-0.000000e+00
0	4	feed_con1	-0.000000e+00
0	4	feed_con2	0.000000e+00
0	4	purity_con	-0.000000e+00
0	4	drain_con	0.000000e+00
0	5	obj	-0.000000e+00
0	5	feed_con1	0.000000e+00
0	5	feed_con2	0.000000e+00
0	5	purity_con	0.000000e+00
0	5	drain_con	0.000000e+00
1	0	obj	0.000000e+00
1	0	feed_con1	0.000000e+00
1	0	feed_con2	-0.000000e+00
1	0	purity_con	-0.000000e+00
1	0	drain_con	-0.000000e+00
1	1	obj	0.000000e+00
1	1	feed_con1	-0.000000e+00
1	1	feed_con2	0.000000e+00
1	1	purity_con	-0.000000e+00
1	1	drain_con	-0.000000e+00
1	2	obj	0.000000e+00
1	2	feed_con1	-0.000000e+00
1	2	feed_con2	-0.000000e+00
1	2	purity_con	0.000000e+00
1	2	drain_con	0.000000e+00
1	3	obj	-0.000000e+00
1	3	feed_con1	0.000000e+00
1	3	feed_con2	0.000000e+00
1	3	purity_con	-0.000000e+00
1	3	drain_con	-0.000000e+00
1	4	obj	0.000000e+00
1	4	feed_con1	-0.000000e+00
1	4	feed_con2	-0.000000e+00
1	4	purity_con	0.000000e+00
1	4	drain_con	-0.000000e+00
1	5	obj	0.000000e+00
1	5	feed_con1	-0.000000e+00
1	5	feed_con2	-0.000000e+00
1	5	purity_con	0.000000e+00
1	5	drain_con	-0.000000e+00
2	0	obj	-0.000000e+00
2	0	feed_con1	0.000000e+00
2	0	feed_con2	0.000000e+00
2	0	purity_con	-0.000000e+00
2	0	drain_con	-0.000000e+00
2	1	obj	0.000000e+00
2	1	feed_con1	0.000000e+00
2	1	feed_con2	0.000000e+00
2	1	purity_con	-0.000000e+00
2	1	drain_con	-0.000000e+00
2	2	obj	0.000000e+00
2	2	feed_con1	0.000000e+00
2	2	feed_con2	-0.000000e+00
2	2	purity_con	-0.000000e+00
2	2	drain_con	-0.000000e+00
2	3	obj	0.000000e+00
2	3	feed_con1	0.000000e+00
2	3	feed_con2	-0.000000e+00
2	3	purity_con	0.000000e+00
2	3	drain_con	-0.000000e+00
2	4	obj	0.000000e+00
2	4	feed_con1	-0.000000e+00
2	4	feed_con2	0.000000e+00
2	4	purity_con	0.000000e+00
2	4	drain_con	-0.000000e+00
2	5	obj	-0.000000e+00
2	5	feed_con1	-0.000000e+00
2	5	feed_con2	-0.000000e+00
2	5	purity_con	0.000000e+00
2	5	drain_con	-0.000000e+00
3	0	obj	-0.000000e+00
3	0	feed_con1	-0.000000e+00
3	0	feed_con2	0.000000e+00
3	0	purity_con	0.000000e+00
3	0	drain_con	0.000000e+00
3	1	obj	0.000000e+00
3	1	feed_con1	0.000000e+00
3	1	feed_con2	-0.000000e+00
3	1	purity_con	-0.000000e+00
3	1	drain_con	0.000000e+00
3	2	obj	-0.000000e+00
3	2	feed_con1	-0.000000e+00
3	2	feed_con2	0.000000e+00
3	2	purity_con	0.000000e+00
3	2	drain_con	-0.000000e+00
3	3	obj	-0.000000e+00
3	3	feed_con1	-0.000000e+00
3	3	feed_con2	0.000000e+00
3	3	purity_con	-0.000000e+00
3	3	drain_con	-0.000000e+00
3	4	obj	0.000000e+00
3	4	feed_con1	0.000000e+00
3	4	feed_con2	0.000000e+00
3	4	purity_con	0.000000e+00
3	4	drain_con	-0.000000e+00
3	5	obj	0.000000e+00
3	5	feed_con1	0.000000e+00
3	5	feed_con2	0.000000e+00
3	5	purity_con	-0.000000e+00
3	5	drain_con	-0.000000e+00
4	0	obj	0.000000e+00
4	0	feed_con1	-0.000000e+00
4	0	feed_con2	0.000000e+00
4	0	purity_con	-0.000000e+00
4	0	drain_con	-0.000000e+00
4	1	obj	0.000000e+00
4	1	feed_con1	0.000000e+00
4	1	feed_con2	0.000000e+00
4	1	purity_con	0.000000e+00
4	1	drain_con	0.000000e+00
4	2	obj	0.000000e+00
4	2	feed_con1	-0.000000e+00
4	2	feed_con2	0.000000e+00
4	2	purity_con	0.000000e+00
4	2	drain_con	0.000000e+00
4	3	obj	-0.000000e+00
4	3	feed_con1	0.000000e+00
4	3	feed_con2	-0.000000e+00
4	3	purity_con	-0.000000e+00
4	3	drain_con	-0.000000e+00
4	4	obj	-0.000000e+00
4	4	feed_con1	0.000000e+00
4	4	feed_con2	0.000000e+00
4	4	purity_con	-0.000000e+00
4	4	drain_con	0.000000e+00
4	5	obj	-0.000000e+00
4	5	feed_con1	0.000000e+00
4	5	feed_con2	-0.000000e+00
4	5	purity_con	-0.000000e+00
4	5	drain_con	-0.000000e+00
5	0	obj	0.000000e+00
5	0	feed_con1	0.000000e+00
5	0	feed_con2	0.000000e+00
5	0	purity_con	-0.000000e+00
5	0	drain_con	-0.000000e+00
5	1	obj	0.000000e+00
5	1	feed_con1	0.000000e+00
5	1	feed_con2	-0.000000e+00
5	1	purity_con	-0.000000e+00
5	1	drain_con	-0.000000e+00
5	2	obj	0.000000e+00
5	2	feed_con1	0.000000e+00
5	2	feed_con2	0.000000e+00
5	2	purity_con	0.000000e+00
5	2	drain_con	0.000000e+00
5	3	obj	-0.000000e+00
5	3	feed_con1	0.000000e+00
5	3	feed_con2	0.000000e+00
5	3	purity_con	0.000000e+00
5	3	drain_con	0.000000e+00
5	4	obj	-0.000000e+00
5	4	feed_con1	-0.000000e+00
5	4	feed_con2	-0.000000e+00
5	4	purity_con	0.000000e+00
5	4	drain_con	0.000000e+00
5	5	obj	-0.000000e+00
5	5	feed_con1	-0.000000e+00
5	5	feed_con2	-0.000000e+00
5	5	purity_con	-0.000000e+00
5	5	drain_con	-0.000000e+00
6	0	obj	-0.000000e+00
6	0	feed_con1	-0.000000e+00
6	0	feed_con2	0.000000e+00
6	0	purity_con	0.000000e+00
6	0	drain_con	-0.000000e+00
6	1	obj	0.000000e+00
6	1	feed_con1	0.000000e+00
6	1	feed_con2	0.000000e+00
6	1	purity_con	-0.000000e+00
6	1	drain_con	0.000000e+00
6	2	obj	-0.000000e+00
6	2	feed_con1	-0.000000e+00
6	2	feed_con2	0.000000e+00
6	2	purity_con	0.000000e+00
6	2	drain_con	-0.000000e+00
6	3	obj	-0.000000e+00
6	3	feed_con1	0.000000e+00
6	3	feed_con2	-0.000000e+00
6	3	purity_con	0.000000e+00
6	3	drain_con	-0.000000e+00
6	4	obj	0.000000e+00
6	4	feed_con1	0.000000e+00
6	4	feed_con2	0.000000e+00
6	4	purity_con	0.000000e+00
6	4	drain_con	0.000000e+00
6	5	obj	-0.000000e+00
6	5	feed_con1	0.000000e+00
6	5	feed_con2	-0.000000e+00
6	5	purity_con	0.000000e+00
6	5	drain_con	-0.000000e+00
7	0	obj	0.000000e+00
7	0	feed_con1	0.000000e+00
7	0	feed_con2	-0.000000e+00
7	0	purity_con	0.000000e+00
7	0	drain_con	0.000000e+00
7	1	obj	-0.000000e+00
7	1	feed_con1	-0.000000e+00
7	1	feed_con2	-0.000000e+00
7	1	purity_con	-0.000000e+00
7	1	drain_con	-0.000000e+00
7	2	obj	-0.000000e+00
7	2	feed_con1	0.000000e+00
7	2	feed_con2	-0.000000e+00
7	2	purity_con	-0.000000e+00
7	2	drain_con	0.000000e+00
7	3	obj	0.000000e+00
7	3	feed_con1	-0.000000e+00
7	3	feed_con2	0.000000e+00
7	3	purity_con	0.000000e+00
7	3	drain_con	0.000000e+00
7	4	obj	0.000000e+00
7	4	feed_con1	0.000000e+00
7	4	feed_con2	-0.000000e+00
7	4	purity_con	-0.000000e+00
7	4	drain_con	-0.000000e+00
7	5	obj	0.000000e+00
7	5	feed_con1	0.000000e+00
7	5	feed_con2	0.000000e+00
7	5	purity_con	0.000000e+00
7	5	drain_con	0.000000e+00
8	0	obj	-0.000000e+00
8	0	feed_con1	0.000000e+00
8	0	feed_con2	0.000000e+00
8	0	purity_con	0.000000e+00
8	0	drain_con	0.000000e+00
8	1	obj	-0.000000e+00
8	1	feed_con1	0.000000e+00
8	1	feed_con2	0.000000e+00
8	1	purity_con	-0.000000e+00
8	1	drain_con	-0.000000e+00
8	2	obj	-0.000000e+00
8	2	feed_con1	0.000000e+00
8	2	feed_con2	0.000000e+00
8	2	purity_con	0.000000e+00
8	2	drain_con	0.000000e+00
8	3	obj	-0.000000e+00
8	3	feed_con1	-0.000000e+00
8	3	feed_con2	0.000000e+00
8	3	purity_con	-0.000000e+00
8	3	drain_con	0.000000e+00
8	4	obj	-0.000000e+00
8	4	feed_con1	-0.000000e+00
8	4	feed_con2	0.000000e+00
8	4	purity_con	-0.000000e+00
8	4	drain_con	-0.000000e+00
8	5	obj	0.000000e+00
8	5	feed_con1	-0.000000e+00
8	5	feed_con2	0.000000e+00
8	5	purity_con	0.000000e+00
8	5	drain_con	0.000000e+00
9	0	obj	0.000000e+00
