RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.440000e+00
2	1.021173e-01	1.847484e-01	2.868657e-01
3	1.228649e+00	-6.212841e-01	1.228649e+00
4	3.781202e-01	-1.065691e-01	3.781202e-01
5	1.677995e-01	-4.650886e-09	1.677995e-01
6	1.742680e-01	1.410994e-08	1.742681e-01
7	1.454880e-01	4.717339e-09	1.454880e-01
8	1.677995e-01	-7.369358e-09	1.677995e-01
9	1.503628e-01	-2.583736e-09	1.503628e-01
10	1.463432e-01	-8.437915e-10	1.463432e-01
11	1.455185e-01	-5.676759e-11	1.455185e-01
12	1.454038e-01	3.225349e-10	1.454038e-01
13	1.457715e-01	1.337262e-09	1.457715e-01
14	1.454880e-01	9.753783e-10	1.454880e-01
15	1.454210e-01	7.927797e-10	1.454210e-01
16	1.454062e-01	7.010290e-10	1.454062e-01
17	1.454034e-01	6.551111e-10	1.454034e-01
18	1.454062e-01	6.660451e-10	1.454062e-01
19	1.454045e-01	6.432288e-10	1.454045e-01
20	1.454039e-01	6.321469e-10	1.454039e-01
21	1.454045e-01	6.350770e-10	1.454045e-01
22	1.454054e-01	6.380032e-10	1.454054e-01
23	1.454066e-01	6.409260e-10	1.454066e-01
24	1.454061e-01	6.359635e-10	1.454061e-01
25	1.454068e-01	6.377356e-10	1.454068e-01
26	1.454076e-01	6.395221e-10	1.454076e-01
27	1.454085e-01	6.413340e-10	1.454085e-01
28	1.454095e-01	6.431897e-10	1.454095e-01
29	1.454105e-01	6.451215e-10	1.454105e-01
30	1.454102e-01	6.452093e-10	1.454102e-01
