RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.316751e+00	1.711663e+00	1.843338e+01
3	1.321605e+00	1.356647e+00	1.488808e+01
4	1.308566e+00	1.052427e+00	1.183284e+01
5	1.259381e+00	7.889237e-01	9.148618e+00
6	1.161115e+00	5.540470e-01	6.701585e+00
7	1.105234e+00	1.561733e-01	2.666967e+00
8	3.586999e-01	8.770292e-02	1.235729e+00
9	8.583123e-02	2.049019e-01	2.134850e+00
10	1.954410e-01	2.427849e-02	4.382259e-01
11	1.337245e-01	3.569531e-02	4.906776e-01
12	1.566411e-01	5.887247e-03	2.155136e-01
13	1.430649e-01	7.335525e-03	2.164201e-01
14	1.476295e-01	1.275810e-03	1.603876e-01
15	1.450650e-01	1.424990e-03	1.593149e-01
16	1.453850e-01	6.351842e-04	1.517368e-01
17	1.454778e-01	3.214404e-05	1.457993e-01
18	1.453903e-01	4.015998e-04	1.494063e-01
19	1.453903e-01	4.015992e-04	1.494062e-01
20	1.453903e-01	4.015952e-04	1.494062e-01
21	1.453518e-01	2.787262e-04	1.481391e-01
22	1.453673e-01	1.093336e-04	1.464606e-01
23	1.454147e-01	4.724755e-05	1.458872e-01
24	1.454483e-01	2.190656e-05	1.456674e-01
25	1.454234e-01	2.181704e-05	1.456415e-01
26	1.454063e-01	2.183181e-05	1.456246e-01
27	1.453973e-01	2.185349e-05	1.456158e-01
28	1.453962e-01	2.187854e-05	1.456150e-01
29	1.453996e-01	1.062778e-05	1.455059e-01
30	1.454002e-01	1.050311e-05	1.455052e-01
