RTO_iter	cost	con	merit
1	6.750000e+00	1.750000e+00	2.425000e+01
2	2.254858e+00	5.874048e-01	8.128906e+00
3	3.650327e-01	-2.386663e-01	3.650327e-01
4	1.303061e+00	-9.723554e-01	1.303061e+00
5	4.309249e-01	-4.346684e-01	4.309249e-01
6	1.768306e-01	-7.921632e-02	1.768306e-01
7	5.640935e-01	-3.545639e-01	5.640935e-01
8	2.211550e-01	-4.458653e-08	2.211550e-01
9	1.635094e-01	-4.421878e-09	1.635094e-01
10	1.460588e-01	-1.186136e-08	1.460588e-01
11	1.635094e-01	-4.074620e-09	1.635094e-01
12	1.483476e-01	-5.173067e-09	1.483476e-01
13	1.456070e-01	-5.883560e-09	1.456070e-01
14	1.460588e-01	-2.739478e-09	1.460588e-01
15	1.454354e-01	-2.542463e-09	1.454354e-01
16	1.456070e-01	-6.186338e-09	1.456070e-01
17	1.454217e-01	-6.402855e-09	1.454217e-01
18	1.456070e-01	-6.350174e-09	1.456070e-01
19	1.454895e-01	-2.344127e-09	1.454895e-01
20	1.454494e-01	-6.518213e-09	1.454494e-01
21	1.454340e-01	-6.544263e-09	1.454340e-01
22	1.454275e-01	-6.481941e-09	1.454275e-01
23	1.454247e-01	-5.896014e-09	1.454247e-01
24	1.454234e-01	-2.353019e-09	1.454234e-01
25	1.454230e-01	-6.447438e-09	1.454230e-01
26	1.454228e-01	-2.380825e-09	1.454228e-01
27	1.454228e-01	-6.229194e-09	1.454228e-01
28	1.454228e-01	-6.220021e-09	1.454228e-01
29	1.454228e-01	-6.217667e-09	1.454228e-01
30	1.454228e-01	-6.217075e-09	1.454228e-01
