RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	9.968387e-03	1.257874e+00	1.357558e-01
3	7.957999e-01	1.475194e-01	8.105518e-01
4	1.540788e-01	6.543044e-01	2.195092e-01
5	2.084227e-02	9.158773e-01	1.124300e-01
6	1.977174e-02	1.005275e+00	1.202992e-01
7	1.174213e-03	8.996751e-01	9.114172e-02
8	1.576062e-02	7.241158e-01	8.817220e-02
9	8.852134e-03	7.773105e-01	8.658318e-02
10	1.773272e-02	6.536197e-01	8.309468e-02
11	1.344029e-02	7.341891e-01	8.685920e-02
12	1.226121e-02	6.776289e-01	8.002411e-02
13	2.023454e-02	6.076635e-01	8.100089e-02
14	1.556154e-02	6.395619e-01	7.951773e-02
15	1.426713e-02	6.563951e-01	7.990664e-02
16	1.504360e-02	6.431281e-01	7.935642e-02
17	1.459962e-02	6.528537e-01	7.988499e-02
18	1.503921e-02	6.448885e-01	7.952806e-02
19	1.530375e-02	6.408534e-01	7.938910e-02
20	1.530252e-02	6.404310e-01	7.934562e-02
21	1.565889e-02	6.365282e-01	7.931171e-02
22	1.567273e-02	6.372398e-01	7.939670e-02
23	1.599499e-02	6.328019e-01	7.927518e-02
24	1.590424e-02	6.345746e-01	7.936170e-02
25	1.605203e-02	6.325496e-01	7.930699e-02
26	1.611088e-02	6.316945e-01	7.928033e-02
27	1.606899e-02	6.320599e-01	7.927499e-02
28	1.615508e-02	6.311772e-01	7.927281e-02
29	1.631461e-02	6.294069e-01	7.925530e-02
30	1.625496e-02	6.304074e-01	7.929570e-02
