RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.880000e+00
2	1.163978e-01	1.401572e-01	8.171838e-01
3	1.488992e-01	1.236226e-03	1.550803e-01
4	1.458191e-01	7.198982e-03	1.818140e-01
5	1.458191e-01	7.198982e-03	1.818140e-01
6	1.458191e-01	7.198982e-03	1.818140e-01
7	1.458191e-01	7.198982e-03	1.818140e-01
8	1.458191e-01	7.198977e-03	1.818139e-01
9	1.444264e-01	3.659446e-03	1.627237e-01
10	1.455291e-01	1.150120e-03	1.512797e-01
11	1.452879e-01	1.181670e-03	1.511963e-01
12	1.455040e-01	1.084073e-04	1.460460e-01
13	1.453921e-01	5.486829e-04	1.481355e-01
14	1.453366e-01	3.873116e-04	1.472731e-01
15	1.453557e-01	1.472790e-04	1.460921e-01
16	1.454274e-01	6.236004e-05	1.457392e-01
17	1.453851e-01	6.187286e-05	1.456944e-01
18	1.453922e-01	6.202472e-05	1.457023e-01
19	1.453940e-01	2.835627e-05	1.455358e-01
20	1.454029e-01	1.988090e-05	1.455023e-01
21	1.454091e-01	-1.437299e-05	1.454091e-01
22	1.454037e-01	1.449159e-05	1.454762e-01
23	1.454037e-01	1.446072e-05	1.454760e-01
24	1.454036e-01	1.289497e-05	1.454681e-01
25	1.454036e-01	6.308264e-06	1.454351e-01
26	1.454038e-01	3.285191e-06	1.454202e-01
27	1.454039e-01	1.851476e-06	1.454132e-01
28	1.454039e-01	1.704019e-06	1.454124e-01
29	1.454039e-01	1.592722e-06	1.454119e-01
30	1.454039e-01	1.548700e-06	1.454117e-01
