RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	1.142887e+00	-4.834302e-01	1.142887e+00
3	1.521852e+00	-1.369043e+00	1.521852e+00
4	6.438068e-01	-7.613968e-01	6.438068e-01
5	3.297900e-01	-2.063887e-01	3.297900e-01
6	4.258249e-01	-4.065386e-01	4.258249e-01
7	1.529399e-01	-1.901777e-02	1.529399e-01
8	5.494266e-01	-3.122817e-01	5.494266e-01
9	2.292571e-01	-5.600136e-08	2.292571e-01
10	1.626347e-01	-1.269977e-08	1.626347e-01
11	1.479960e-01	-8.722169e-09	1.479960e-01
12	1.462335e-01	-5.289922e-09	1.462335e-01
13	1.479960e-01	-8.751343e-09	1.479960e-01
14	1.455265e-01	-7.463935e-09	1.455265e-01
15	1.462335e-01	-5.810962e-09	1.462335e-01
16	1.454814e-01	-6.214695e-09	1.454814e-01
17	1.455265e-01	-7.039385e-09	1.455265e-01
18	1.454045e-01	-6.788472e-09	1.454045e-01
19	1.457576e-01	-2.235843e-09	1.457576e-01
20	1.454814e-01	-2.314017e-09	1.454814e-01
21	1.454181e-01	-6.490595e-09	1.454181e-01
22	1.454051e-01	-6.547697e-09	1.454051e-01
23	1.454181e-01	-6.534083e-09	1.454181e-01
24	1.454101e-01	-6.374372e-09	1.454101e-01
25	1.454072e-01	-6.577129e-09	1.454072e-01
26	1.454061e-01	-2.388578e-09	1.454061e-01
27	1.454057e-01	-6.564864e-09	1.454057e-01
28	1.454063e-01	-6.542708e-09	1.454063e-01
29	1.454071e-01	-6.538094e-09	1.454071e-01
30	1.454079e-01	-6.523382e-09	1.454079e-01
