RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.273547e+00	-8.931983e-11	1.273547e+00
3	1.032114e+00	-9.088894e-03	1.032114e+00
4	8.187960e-01	-8.517693e-03	8.187960e-01
5	6.333397e-01	-2.403664e-07	6.333397e-01
6	4.769718e-01	-2.575218e-08	4.769718e-01
7	3.499457e-01	-1.664948e-08	3.499457e-01
8	2.528485e-01	-1.216706e-08	2.528485e-01
9	1.863399e-01	-9.539525e-09	1.863399e-01
10	1.511528e-01	-7.863068e-09	1.511528e-01
11	1.480810e-01	-6.770830e-09	1.480810e-01
12	1.511528e-01	-6.953235e-09	1.511528e-01
13	1.455513e-01	-6.746791e-09	1.455513e-01
14	1.480810e-01	-6.635481e-09	1.480810e-01
15	1.457935e-01	-6.756271e-09	1.457935e-01
16	1.454175e-01	-6.816448e-09	1.454175e-01
17	1.457935e-01	-6.724279e-09	1.457935e-01
18	1.455417e-01	-6.753354e-09	1.455417e-01
19	1.454637e-01	-6.767877e-09	1.454637e-01
20	1.454367e-01	-6.755263e-09	1.454367e-01
21	1.454262e-01	-6.778739e-09	1.454262e-01
22	1.454217e-01	-6.780469e-09	1.454217e-01
23	1.454197e-01	-6.780770e-09	1.454197e-01
24	1.454189e-01	-6.781745e-09	1.454189e-01
25	1.454186e-01	-6.770359e-09	1.454186e-01
26	1.454186e-01	-6.772311e-09	1.454186e-01
27	1.454187e-01	-5.476905e-09	1.454187e-01
28	1.454185e-01	-6.775557e-09	1.454185e-01
29	1.454195e-01	-6.777302e-09	1.454195e-01
30	1.454195e-01	-6.774183e-09	1.454195e-01
