RTO_iter	cost	con	merit
1	9.750000e+00	-1.250000e+00	9.750000e+00
2	5.706583e+00	-1.150000e+00	5.706583e+00
3	1.426646e+00	-1.015899e+00	1.426646e+00
4	3.566615e-01	-4.316615e-01	3.566615e-01
5	1.238624e-01	6.650156e-02	7.888780e-01
6	1.238574e-01	6.651760e-02	7.890334e-01
7	1.238626e-01	6.650092e-02	7.888717e-01
8	1.238580e-01	6.651566e-02	7.890146e-01
9	1.762641e-01	-8.201243e-02	1.762641e-01
10	1.452872e-01	4.199962e-04	1.494871e-01
11	1.453829e-01	6.476362e-05	1.460306e-01
12	1.453602e-01	1.817399e-04	1.471776e-01
13	1.453602e-01	1.817399e-04	1.471776e-01
14	1.453604e-01	1.811091e-04	1.471715e-01
15	1.453595e-01	1.837024e-04	1.471965e-01
16	1.453560e-01	1.937436e-04	1.472935e-01
17	1.453597e-01	1.831335e-04	1.471910e-01
18	1.453590e-01	1.852243e-04	1.472112e-01
19	1.453583e-01	1.871311e-04	1.472296e-01
20	1.453560e-01	1.937975e-04	1.472940e-01
21	1.453537e-01	1.806539e-04	1.471603e-01
22	1.453576e-01	1.360401e-04	1.467180e-01
23	1.453622e-01	1.193212e-04	1.465554e-01
24	1.453649e-01	1.131233e-04	1.464962e-01
25	1.453663e-01	1.108375e-04	1.464747e-01
26	1.453668e-01	1.103454e-04	1.464702e-01
27	1.453669e-01	1.102108e-04	1.464690e-01
28	1.453670e-01	1.101805e-04	1.464688e-01
29	1.453670e-01	1.101580e-04	1.464686e-01
30	1.453670e-01	1.101684e-04	1.464687e-01
