RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.764909e+02	1.251541e-01	3.801866e-01	2.753794e-01	1.092851e-01	8.521380e-02
3	-1.841702e+02	1.144659e-01	3.758445e-01	2.831234e-01	1.099455e-01	9.484867e-02
4	-1.883468e+02	1.035416e-01	3.812649e-01	2.864033e-01	1.099570e-01	9.973395e-02
5	-1.895242e+02	7.712082e-02	3.940976e-01	2.933244e-01	1.087380e-01	1.137727e-01
6	-1.908883e+02	8.967463e-02	3.902172e-01	2.893309e-01	1.095383e-01	1.053815e-01
7	-1.865461e+02	1.104249e-01	3.687945e-01	2.882563e-01	1.101809e-01	1.018417e-01
8	-1.858611e+02	1.113828e-01	3.739743e-01	2.855459e-01	1.100647e-01	9.812467e-02
9	-1.866293e+02	1.102711e-01	3.672974e-01	2.889694e-01	1.102043e-01	1.028413e-01
10	-1.897659e+02	7.721705e-02	4.001363e-01	2.907795e-01	1.086925e-01	1.100919e-01
11	-1.841763e+02	6.489433e-02	4.136024e-01	2.902383e-01	1.072942e-01	1.134748e-01
12	-1.908454e+02	8.401683e-02	3.945194e-01	2.901243e-01	1.092142e-01	1.075437e-01
13	-1.908533e+02	8.765192e-02	3.843551e-01	2.927190e-01	1.095191e-01	1.105213e-01
14	-1.905134e+02	9.195022e-02	3.775296e-01	2.935735e-01	1.097638e-01	1.110691e-01
15	-1.909178e+02	8.791602e-02	3.856445e-01	2.920631e-01	1.095223e-01	1.095278e-01
16	-1.895264e+02	7.647920e-02	3.983387e-01	2.918443e-01	1.086530e-01	1.118076e-01
17	-1.842333e+02	6.498162e-02	4.132044e-01	2.903696e-01	1.073097e-01	1.136254e-01
18	-1.908053e+02	9.004009e-02	3.915717e-01	2.885850e-01	1.095263e-01	1.042986e-01
19	-1.890079e+02	7.682844e-02	4.126173e-01	2.856660e-01	1.084174e-01	1.032469e-01
20	-1.831180e+02	6.402146e-02	4.248644e-01	2.858556e-01	1.069954e-01	1.077972e-01
