RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.631078e+02	1.293591e-01	4.031889e-01	2.621780e-01	1.073669e-01	7.116641e-02
3	-1.712271e+02	1.167927e-01	4.106028e-01	2.659754e-01	1.079051e-01	7.524772e-02
4	-1.766892e+02	1.076231e-01	4.152138e-01	2.689764e-01	1.081949e-01	7.888004e-02
5	-1.803533e+02	1.007991e-01	4.180398e-01	2.713913e-01	1.083417e-01	8.206187e-02
6	-1.828110e+02	9.564598e-02	4.197098e-01	2.733605e-01	1.084073e-01	8.481882e-02
7	-1.844177e+02	9.190155e-02	4.205098e-01	2.749374e-01	1.084325e-01	8.710873e-02
8	-1.854809e+02	8.921076e-02	4.207451e-01	2.761988e-01	1.084411e-01	8.897484e-02
9	-1.862081e+02	8.723942e-02	4.206731e-01	2.772175e-01	1.084431e-01	9.049688e-02
10	-1.867196e+02	8.577379e-02	4.204447e-01	2.780437e-01	1.084428e-01	9.173724e-02
11	-1.870880e+02	8.467162e-02	4.201485e-01	2.787147e-01	1.084419e-01	9.274636e-02
12	-1.873587e+02	8.383518e-02	4.198355e-01	2.792594e-01	1.084411e-01	9.356569e-02
13	-1.875610e+02	8.319573e-02	4.195340e-01	2.797011e-01	1.084407e-01	9.422949e-02
14	-1.877143e+02	8.270390e-02	4.192582e-01	2.800588e-01	1.084407e-01	9.476618e-02
15	-1.878318e+02	8.232372e-02	4.190143e-01	2.803480e-01	1.084409e-01	9.519924e-02
16	-1.879227e+02	8.202861e-02	4.188034e-01	2.805813e-01	1.084413e-01	9.554807e-02
17	-1.879936e+02	8.179872e-02	4.186241e-01	2.807694e-01	1.084418e-01	9.582860e-02
18	-1.880492e+02	8.161912e-02	4.184735e-01	2.809207e-01	1.084424e-01	9.605387e-02
19	-1.880930e+02	8.147844e-02	4.183483e-01	2.810423e-01	1.084429e-01	9.623454e-02
20	-1.881277e+02	8.136801e-02	4.182449e-01	2.811398e-01	1.084435e-01	9.637929e-02
