RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.672382e+02	1.336787e-01	3.863007e-01	2.676747e-01	1.082615e-01	7.672752e-02
3	-1.772095e+02	1.226580e-01	3.840530e-01	2.750136e-01	1.092388e-01	8.480407e-02
4	-1.831891e+02	1.138893e-01	3.833911e-01	2.801010e-01	1.096942e-01	9.106903e-02
5	-1.866499e+02	1.071422e-01	3.835734e-01	2.835668e-01	1.098620e-01	9.576414e-02
6	-1.885915e+02	1.020875e-01	3.841420e-01	2.858944e-01	1.098864e-01	9.918243e-02
7	-1.896581e+02	9.836927e-02	3.848381e-01	2.874427e-01	1.098490e-01	1.016170e-01
8	-1.902381e+02	9.566431e-02	3.855290e-01	2.884668e-01	1.097922e-01	1.033237e-01
9	-1.905536e+02	9.370820e-02	3.861544e-01	2.891416e-01	1.097351e-01	1.045069e-01
10	-1.907268e+02	9.229747e-02	3.866933e-01	2.895847e-01	1.096855e-01	1.053205e-01
11	-1.908234e+02	9.128085e-02	3.871440e-01	2.898744e-01	1.096452e-01	1.058762e-01
12	-1.908784e+02	9.054795e-02	3.875135e-01	2.900628e-01	1.096135e-01	1.062536e-01
13	-1.909106e+02	9.001900e-02	3.878125e-01	2.901843e-01	1.095893e-01	1.065086e-01
14	-1.909299e+02	8.963668e-02	3.880521e-01	2.902619e-01	1.095709e-01	1.066800e-01
15	-1.909419e+02	8.935985e-02	3.882426e-01	2.903106e-01	1.095572e-01	1.067944e-01
16	-1.909495e+02	8.915902e-02	3.883932e-01	2.903406e-01	1.095469e-01	1.068704e-01
17	-1.909545e+02	8.901304e-02	3.885117e-01	2.903586e-01	1.095392e-01	1.069204e-01
18	-1.909578e+02	8.890670e-02	3.886046e-01	2.903689e-01	1.095334e-01	1.069530e-01
19	-1.909601e+02	8.882907e-02	3.886772e-01	2.903744e-01	1.095292e-01	1.069741e-01
20	-1.909616e+02	8.877230e-02	3.887337e-01	2.903770e-01	1.095260e-01	1.069875e-01
