RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.880000e+00
2	1.686039e-01	-1.383052e-08	1.686039e-01
3	1.339870e+00	-8.639092e-09	1.339870e+00
4	3.760867e-01	-7.218279e-09	3.760867e-01
5	1.732475e-01	-6.450106e-09	1.732475e-01
6	1.454676e-01	-6.054035e-09	1.454676e-01
7	1.686039e-01	-5.687762e-09	1.686039e-01
8	1.505775e-01	-5.993094e-09	1.505775e-01
9	1.464209e-01	-6.144399e-09	1.464209e-01
10	1.455454e-01	-6.219694e-09	1.455454e-01
11	1.454070e-01	-6.257248e-09	1.454070e-01
12	1.455454e-01	-6.199003e-09	1.455454e-01
13	1.454513e-01	-6.217363e-09	1.454513e-01
14	1.454230e-01	-6.226519e-09	1.454230e-01
15	1.454135e-01	-6.231140e-09	1.454135e-01
16	1.454099e-01	-6.233412e-09	1.454099e-01
17	1.454084e-01	-6.234494e-09	1.454084e-01
18	1.454078e-01	-6.234734e-09	1.454078e-01
19	1.454087e-01	-6.233511e-09	1.454087e-01
20	1.454097e-01	-6.232314e-09	1.454097e-01
21	1.454108e-01	-6.230941e-09	1.454108e-01
22	1.454105e-01	-6.228693e-09	1.454105e-01
23	1.454113e-01	-6.229878e-09	1.454113e-01
24	1.454122e-01	-6.226702e-09	1.454122e-01
25	1.454131e-01	-6.228384e-09	1.454131e-01
26	1.454141e-01	-6.175830e-09	1.454141e-01
27	1.454151e-01	-6.223062e-09	1.454151e-01
28	1.454150e-01	-2.259199e-09	1.454150e-01
29	1.454159e-01	-6.221665e-09	1.454159e-01
30	1.454169e-01	-6.220454e-09	1.454169e-01
