RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571699e-01	-3.216993e-02	1.571699e-01
4	1.454893e-01	1.701797e-04	1.454893e-01
5	1.454242e-01	1.025951e-04	1.454242e-01
6	1.453529e-01	4.186013e-04	1.453529e-01
7	1.454076e-01	6.907511e-05	1.454076e-01
8	1.454076e-01	6.907511e-05	1.454076e-01
9	1.454076e-01	6.907823e-05	1.454076e-01
10	1.454078e-01	6.843230e-05	1.454078e-01
11	1.454079e-01	6.808163e-05	1.454079e-01
12	1.454060e-01	7.369908e-05	1.454060e-01
13	1.454060e-01	7.366583e-05	1.454060e-01
14	1.454067e-01	7.166719e-05	1.454067e-01
15	1.454049e-01	7.687108e-05	1.454049e-01
16	1.453790e-01	7.060226e-05	1.453790e-01
17	1.453965e-01	8.461169e-05	1.453965e-01
18	1.454254e-01	8.750062e-05	1.454254e-01
19	1.454413e-01	9.873466e-05	1.454413e-01
20	1.454508e-01	1.040198e-04	1.454508e-01
21	1.454203e-01	2.078897e-04	1.454203e-01
22	1.454057e-01	2.574717e-04	1.454057e-01
23	1.453984e-01	2.816351e-04	1.453984e-01
24	1.453970e-01	2.866353e-04	1.453970e-01
25	1.453967e-01	2.879227e-04	1.453967e-01
26	1.453966e-01	2.882546e-04	1.453966e-01
27	1.453966e-01	2.883359e-04	1.453966e-01
28	1.453966e-01	2.883563e-04	1.453966e-01
29	1.453966e-01	2.883614e-04	1.453966e-01
30	1.453966e-01	2.883627e-04	1.453966e-01
