RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.288704e+00	1.713496e+00	1.842366e+01
3	1.176802e+00	1.360431e+00	1.478111e+01
4	8.587381e-01	7.781959e-01	8.640697e+00
5	5.917874e-01	2.875607e-01	3.467395e+00
6	2.285233e-01	-3.731108e-09	2.285233e-01
7	2.308573e-01	-1.161226e-01	2.308573e-01
8	1.463243e-01	-2.342163e-08	1.463243e-01
9	1.953252e-01	-2.460199e-08	1.953252e-01
10	1.548207e-01	-1.083074e-08	1.548207e-01
11	1.465239e-01	-8.186692e-09	1.465239e-01
12	1.454058e-01	-7.233898e-09	1.454058e-01
13	1.463243e-01	-2.147948e-09	1.463243e-01
14	1.456097e-01	-2.267495e-09	1.456097e-01
15	1.454440e-01	-6.425503e-09	1.454440e-01
16	1.454089e-01	-6.515864e-09	1.454089e-01
17	1.454034e-01	-2.380463e-09	1.454034e-01
18	1.454090e-01	-6.444405e-09	1.454090e-01
19	1.454052e-01	-2.384842e-09	1.454052e-01
20	1.454041e-01	-2.388981e-09	1.454041e-01
21	1.454053e-01	-6.580490e-09	1.454053e-01
22	1.454046e-01	-6.585228e-09	1.454046e-01
23	1.454054e-01	-6.583462e-09	1.454054e-01
24	1.454063e-01	-6.575510e-09	1.454063e-01
25	1.454074e-01	-6.567421e-09	1.454074e-01
26	1.454070e-01	-6.580001e-09	1.454070e-01
27	1.454077e-01	-6.584619e-09	1.454077e-01
28	1.454085e-01	-6.583590e-09	1.454085e-01
29	1.454093e-01	-6.582486e-09	1.454093e-01
30	1.454102e-01	-6.493925e-09	1.454102e-01
