RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.007575e+00	1.000000e-02	2.000000e-02		-7.752530e+01	-3.276256e-02	6.336089e+00	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	1.013284e+00	2.000000e-02	4.000000e-02		-9.880560e+01	-2.935033e-02	-9.864561e+00	-9.880560e+00	-2.016204e+02	-9.864561e+01	7.748248e-03	-2.934244e-02	1.103633e-01	4.485519e-01	2.550573e-01	9.827925e-02	8.774825e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.028148e+02	-3.982469e+01	4.746247e+01	-1.824713e+01	-3.709857e-02	-3.720553e-03	1.657052e-03	-1.734685e-03
3	1.014001e+00	4.000000e-02	8.000000e-02		-1.370132e+02	-2.209933e-02	-1.365123e+01	-1.370132e+01	-2.013493e+02	-1.365123e+02	1.843845e-02	-2.208144e-02	1.085514e-01	4.335486e-01	2.615163e-01	9.794531e-02	9.843845e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	6.433616e+01	-4.445945e+01	4.573605e+01	-1.865826e+01	-4.053778e-02	-3.589493e-03	1.553974e-03	-1.760088e-03
4	-9.188591e+00	8.000000e-02	4.000000e-02		-1.955252e+02	-5.934115e-03	-1.947173e+01	-1.955252e+01	-1.815535e+02	-1.947173e+02	4.139881e-02	-5.975614e-03	1.053121e-01	4.041336e-01	2.730812e-01	9.607431e-02	1.213988e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-1.397173e+01	-5.123901e+01	4.067125e+01	-1.890011e+01	-4.733292e-02	-3.055967e-03	1.188128e-03	-1.756286e-03
5	-2.410232e+00	4.000000e-02	2.000000e-02				-2.126642e+01		-1.718244e+02	-2.126643e+02	4.797467e-02	6.187504e-10	1.427219e-01	3.624853e-01	2.729842e-01	9.383390e-02	1.279747e-01												
6	2.780468e-01	2.000000e-02	2.000000e-02				-2.117084e+01		-1.754410e+02	-2.117085e+02	4.828997e-02	8.992830e-10	1.241394e-01	3.776928e-01	2.750941e-01	9.478373e-02	1.282900e-01												
7	1.778464e-02	2.000000e-02	2.000000e-02		-2.104797e+02	1.073785e-04	-2.106903e+01	-1.997418e+01	-1.730610e+02	-2.106904e+02	4.895723e-02	8.992970e-10	1.113532e-01	3.883878e-01	2.761917e-01	9.511009e-02	1.289572e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.741863e+01	-4.975918e+01	3.858786e+01	-1.892689e+01	-4.884985e-02	-1.948349e-03	7.000609e-04	-1.758524e-03
8	-5.620426e-02	2.000000e-02	1.000000e-02		-2.098332e+02	9.903147e-05	-2.103246e+01	-1.999300e+01	-1.749608e+02	-2.103246e+02	4.823801e-02	8.993074e-10	1.212434e-01	3.806967e-01	2.750453e-01	9.477665e-02	1.282380e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.487240e+01	-4.587864e+01	3.865429e+01	-1.936237e+01	-4.813898e-02	-9.373681e-04	2.973056e-04	-1.780021e-03
9	7.151856e-01	1.000000e-02	1.000000e-02				-2.109767e+01		-1.722587e+02	-2.109768e+02	4.915060e-02	1.099325e-09	1.104679e-01	3.891333e-01	2.761990e-01	9.504928e-02	1.291506e-01												
10	6.660225e-02	1.000000e-02	1.000000e-02		-2.101763e+02	2.827168e-05	-2.103037e+01	-2.073492e+01	-1.739777e+02	-2.103038e+02	4.862513e-02	8.993315e-10	1.157713e-01	3.850525e-01	2.756174e-01	9.493366e-02	1.286251e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.619866e+01	-4.802933e+01	3.868103e+01	-1.919560e+01	-4.859686e-02	-1.485773e-03	5.244633e-04	-1.770902e-03
11	-2.267814e-01	1.000000e-02	5.000000e-03		-2.102805e+02	2.727422e-05	-2.104110e+01	-2.075531e+01	-1.725532e+02	-2.104111e+02	4.901127e-02	8.993308e-10	1.106192e-01	3.891504e-01	2.761487e-01	9.507057e-02	1.290113e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.772726e+01	-5.009013e+01	3.861824e+01	-1.898368e+01	-4.898399e-02	-2.040892e-03	7.386071e-04	-1.757972e-03
