RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	9.868431e-01	1.000000e-01	2.000000e-01		-7.752530e+01	-3.276256e-02	-1.729593e+01	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	-2.980808e+00	2.000000e-01	1.000000e-01		-2.093185e+02	-3.070948e-06	-2.110756e+01	-2.093185e+01	-1.723140e+02	-2.110756e+02	4.861449e-02	8.991420e-10	1.005438e-01	3.972200e-01	2.776621e-01	9.595957e-02	1.286145e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.700453e+01	-5.378315e+01	3.822244e+01	-1.770116e+01	-4.861756e-02	-3.250968e-03	1.143993e-03	-1.710960e-03
3	-2.980808e+00	1.000000e-01	5.000000e-02				-2.164643e+01		-1.714034e+02	-2.164643e+02	4.815589e-02	6.299215e-10	1.435387e-01	3.614499e-01	2.730494e-01	9.380607e-02	1.281559e-01												
4	-1.596214e+00	5.000000e-02	2.500000e-02				-2.164643e+01		-1.714034e+02	-2.164643e+02	4.815589e-02	6.299585e-10	1.435387e-01	3.614499e-01	2.730494e-01	9.380607e-02	1.281559e-01												
5	-3.805753e-01	2.500000e-02	1.250000e-02				-2.137740e+01		-1.779991e+02	-2.137740e+02	4.758184e-02	8.992306e-10	1.274997e-01	3.745093e-01	2.752910e-01	9.511820e-02	1.275818e-01												
6	2.934426e-01	1.250000e-02	1.250000e-02				-2.116446e+01		-1.778083e+02	-2.116446e+02	4.780410e-02	8.993036e-10	1.144243e-01	3.853900e-01	2.766553e-01	9.572629e-02	1.278041e-01												
7	2.252441e-01	1.250000e-02	1.250000e-02		-2.102787e+02	6.127196e-05	-2.105028e+01	-2.096660e+01	-1.758184e+02	-2.105028e+02	4.812591e-02	8.993359e-10	1.075357e-01	3.912175e-01	2.772197e-01	9.590119e-02	1.281259e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.446033e+01	-5.086391e+01	3.841504e+01	-1.793959e+01	-4.806464e-02	-2.345557e-03	8.234445e-04	-1.735197e-03
8	-1.933682e-01	1.250000e-02	6.250000e-03		-2.103970e+02	5.171584e-05	-2.106156e+01	-2.098799e+01	-1.781944e+02	-2.106156e+02	4.755812e-02	8.993361e-10	1.144374e-01	3.856864e-01	2.765583e-01	9.575978e-02	1.275581e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.220261e+01	-4.808147e+01	3.852891e+01	-1.818711e+01	-4.750640e-02	-1.552882e-03	5.212274e-04	-1.752875e-03
9	6.350918e-01	6.250000e-03	6.250000e-03				-2.104719e+01		-1.758857e+02	-2.104719e+02	4.809910e-02	8.991955e-10	1.075789e-01	3.912007e-01	2.772140e-01	9.590730e-02	1.280991e-01												
