RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.648083e+00	9.277087e+00	9.189265e+01
2	4.500000e+00	9.441296e+00	9.011389e+01
3	4.500000e+00	9.441296e+00	9.011389e+01
4	4.124777e+00	9.281612e+00	9.038457e+01
5	3.879076e+00	9.254603e+00	9.096327e+01
6	3.644807e+00	9.219882e+00	9.176410e+01
7	3.761345e+00	9.260184e+00	9.137972e+01
8	3.821983e+00	9.269820e+00	9.116724e+01
9	3.880936e+00	9.277298e+00	9.097338e+01
10	3.851304e+00	9.270967e+00	9.105931e+01
11	3.866561e+00	9.298118e+00	9.108693e+01
12	3.807770e+00	9.292219e+00	9.129089e+01
13	3.837980e+00	9.302358e+00	9.120638e+01
14	3.853546e+00	9.303833e+00	9.115256e+01
15	3.868173e+00	9.307452e+00	9.111004e+01
16	3.854950e+00	9.312747e+00	9.117504e+01
17	3.862285e+00	9.311444e+00	9.114384e+01
18	3.868576e+00	9.316104e+00	9.113519e+01
19	3.863537e+00	9.321113e+00	9.116918e+01
20	3.870821e+00	9.323366e+00	9.114944e+01
21	3.865702e+00	9.328292e+00	9.118344e+01
22	3.868781e+00	9.326409e+00	9.116628e+01
23	3.871830e+00	9.329030e+00	9.116322e+01
24	3.871632e+00	9.332857e+00	9.117576e+01
25	3.877869e+00	9.337597e+00	9.116763e+01
26	3.871172e+00	9.340173e+00	9.120010e+01
27	3.878581e+00	9.341568e+00	9.117730e+01
28	3.871756e+00	9.343851e+00	9.120932e+01
29	3.875452e+00	9.343443e+00	9.119449e+01
30	3.878899e+00	9.345432e+00	9.118802e+01
31	3.875909e+00	9.347508e+00	9.120536e+01
32	3.879673e+00	9.348471e+00	9.119457e+01
33	3.876653e+00	9.350506e+00	9.121189e+01
34	3.878347e+00	9.349945e+00	9.120396e+01
35	3.880188e+00	9.351095e+00	9.120078e+01
36	3.879383e+00	9.352944e+00	9.120942e+01
37	3.881328e+00	9.353865e+00	9.120516e+01
38	3.880055e+00	9.355389e+00	9.121450e+01
39	3.882086e+00	9.356011e+00	9.120900e+01
40	3.880668e+00	9.357394e+00	9.121844e+01
41	3.881347e+00	9.357042e+00	9.121487e+01
42	3.882550e+00	9.357715e+00	9.121256e+01
43	3.882038e+00	9.358893e+00	9.121806e+01
44	3.883283e+00	9.359464e+00	9.121527e+01
45	3.882440e+00	9.360405e+00	9.122125e+01
46	3.883738e+00	9.360783e+00	9.121768e+01
47	3.882819e+00	9.361648e+00	9.122369e+01
48	3.883091e+00	9.361555e+00	9.122241e+01
49	3.884114e+00	9.361905e+00	9.121976e+01
50	3.883433e+00	9.362645e+00	9.122452e+01
51	3.884474e+00	9.362896e+00	9.122150e+01
52	3.883695e+00	9.363530e+00	9.122629e+01
53	3.883787e+00	9.363521e+00	9.122593e+01
54	3.883810e+00	9.363517e+00	9.122583e+01
55	3.883816e+00	9.363516e+00	9.122581e+01
56	3.883817e+00	9.363516e+00	9.122580e+01
57	3.883818e+00	9.363515e+00	9.122580e+01
58	3.883818e+00	9.363515e+00	9.122580e+01
59	3.883818e+00	9.363515e+00	9.122580e+01
60	3.883818e+00	9.363515e+00	9.122580e+01
61	3.883818e+00	9.363515e+00	9.122580e+01
62	3.883818e+00	9.363515e+00	9.122580e+01
63	3.883818e+00	9.363515e+00	9.122580e+01
64	3.883818e+00	9.363515e+00	9.122580e+01
65	3.883818e+00	9.363515e+00	9.122580e+01
66	3.883818e+00	9.363515e+00	9.122580e+01
67	3.883818e+00	9.363515e+00	9.122580e+01
68	3.883818e+00	9.363515e+00	9.122580e+01
69	3.883818e+00	9.363515e+00	9.122580e+01
70	3.883818e+00	9.363515e+00	9.122580e+01
71	3.883818e+00	9.363515e+00	9.122580e+01
72	3.883818e+00	9.363515e+00	9.122580e+01
73	3.883818e+00	9.363515e+00	9.122580e+01
74	3.883818e+00	9.363515e+00	9.122580e+01
75	3.883818e+00	9.363515e+00	9.122580e+01
76	3.883818e+00	9.363515e+00	9.122580e+01
77	3.883818e+00	9.363515e+00	9.122580e+01
78	3.883818e+00	9.363515e+00	9.122580e+01
79	3.883818e+00	9.363515e+00	9.122580e+01
80	3.883818e+00	9.363515e+00	9.122580e+01
