RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855141e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886215e+01
3	4.500000e+00	8.746485e+00	8.886215e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.032645e+00	8.059215e+00	9.096533e+01
7	3.324311e+00	8.095732e+00	8.933911e+01
8	3.456673e+00	8.048737e+00	8.856725e+01
9	3.520002e+00	8.012604e+00	8.819573e+01
10	3.551993e+00	7.990142e+00	8.812301e+01
11	3.567574e+00	7.978481e+00	8.813802e+01
12	3.575363e+00	7.972682e+00	8.814568e+01
13	3.579239e+00	7.969809e+00	8.814899e+01
14	3.581144e+00	7.968408e+00	8.814965e+01
15	3.582059e+00	7.967745e+00	8.814887e+01
16	3.582493e+00	7.967437e+00	8.814779e+01
17	3.582702e+00	7.967292e+00	8.814698e+01
18	3.582803e+00	7.967221e+00	8.814651e+01
19	3.582853e+00	7.967187e+00	8.814625e+01
20	3.582878e+00	7.967170e+00	8.814611e+01
21	3.582891e+00	7.967161e+00	8.814604e+01
22	3.582897e+00	7.967157e+00	8.814601e+01
23	3.582900e+00	7.967155e+00	8.814599e+01
24	3.582901e+00	7.967154e+00	8.814598e+01
25	3.582902e+00	7.967153e+00	8.814598e+01
26	3.582902e+00	7.967153e+00	8.814598e+01
27	3.582903e+00	7.967153e+00	8.814598e+01
28	3.582903e+00	7.967153e+00	8.814598e+01
29	3.582903e+00	7.967153e+00	8.814598e+01
30	3.582903e+00	7.967153e+00	8.814598e+01
31	3.582903e+00	7.967153e+00	8.814598e+01
32	3.582903e+00	7.967153e+00	8.814598e+01
33	3.582903e+00	7.967153e+00	8.814598e+01
34	3.582903e+00	7.967153e+00	8.814598e+01
35	3.582903e+00	7.967153e+00	8.814598e+01
36	3.582903e+00	7.967153e+00	8.814598e+01
37	3.582903e+00	7.967153e+00	8.814598e+01
38	3.582903e+00	7.967153e+00	8.814598e+01
39	3.582903e+00	7.967153e+00	8.814598e+01
40	3.582903e+00	7.967153e+00	8.814598e+01
41	3.582903e+00	7.967153e+00	8.814598e+01
42	3.582903e+00	7.967153e+00	8.814598e+01
43	3.582903e+00	7.967153e+00	8.814598e+01
44	3.582903e+00	7.967153e+00	8.814598e+01
45	3.582903e+00	7.967153e+00	8.814598e+01
46	3.582903e+00	7.967153e+00	8.814598e+01
47	3.582903e+00	7.967153e+00	8.814598e+01
48	3.582903e+00	7.967153e+00	8.814598e+01
49	3.582903e+00	7.967153e+00	8.814598e+01
50	3.582903e+00	7.967153e+00	8.814598e+01
51	3.582903e+00	7.967153e+00	8.814598e+01
52	3.582903e+00	7.967153e+00	8.814598e+01
53	3.582903e+00	7.967153e+00	8.814598e+01
54	3.582903e+00	7.967153e+00	8.814598e+01
55	3.582903e+00	7.967153e+00	8.814598e+01
56	3.582903e+00	7.967153e+00	8.814598e+01
57	3.582903e+00	7.967153e+00	8.814598e+01
58	3.582903e+00	7.967153e+00	8.814598e+01
59	3.582903e+00	7.967153e+00	8.814598e+01
60	3.582903e+00	7.967153e+00	8.814598e+01
61	3.582903e+00	7.967153e+00	8.814598e+01
62	3.582903e+00	7.967153e+00	8.814598e+01
63	3.582903e+00	7.967153e+00	8.814598e+01
64	3.582903e+00	7.967153e+00	8.814598e+01
65	3.582903e+00	7.967153e+00	8.814598e+01
66	3.582903e+00	7.967153e+00	8.814598e+01
67	3.582903e+00	7.967153e+00	8.814598e+01
68	3.582903e+00	7.967153e+00	8.814598e+01
69	3.582903e+00	7.967153e+00	8.814598e+01
70	3.582903e+00	7.967153e+00	8.814598e+01
71	3.582903e+00	7.967153e+00	8.814598e+01
72	3.582903e+00	7.967153e+00	8.814598e+01
73	3.582903e+00	7.967153e+00	8.814598e+01
74	3.582903e+00	7.967153e+00	8.814598e+01
75	3.582903e+00	7.967153e+00	8.814598e+01
76	3.582903e+00	7.967153e+00	8.814598e+01
77	3.582903e+00	7.967153e+00	8.814598e+01
78	3.582903e+00	7.967153e+00	8.814598e+01
79	3.582903e+00	7.967153e+00	8.814598e+01
80	3.582903e+00	7.967153e+00	8.814598e+01
