RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.616874e+00	9.984536e+00	8.544465e+01
2	3.651047e+00	9.953191e+00	8.633069e+01
3	3.720639e+00	9.888457e+00	8.809045e+01
4	3.858656e+00	9.746101e+00	9.156445e+01
5	4.500000e+00	9.576693e+00	9.035670e+01
6	4.231467e+00	9.614349e+00	9.095989e+01
7	4.029651e+00	9.642381e+00	9.158473e+01
8	3.843743e+00	9.590016e+00	9.210407e+01
9	4.027067e+00	9.562059e+00	9.135496e+01
10	3.931867e+00	9.568101e+00	9.168516e+01
11	4.023752e+00	9.553911e+00	9.131680e+01
12	3.929280e+00	9.552162e+00	9.164437e+01
13	4.021843e+00	9.540642e+00	9.128376e+01
14	3.972565e+00	9.537706e+00	9.143981e+01
15	3.925769e+00	9.526031e+00	9.157203e+01
16	3.969798e+00	9.512867e+00	9.137475e+01
17	3.946165e+00	9.516061e+00	9.146685e+01
18	3.927953e+00	9.498957e+00	9.148019e+01
19	3.947497e+00	9.487391e+00	9.137517e+01
20	3.936413e+00	9.491406e+00	9.142665e+01
21	3.927929e+00	9.482176e+00	9.142907e+01
22	3.929788e+00	9.470515e+00	9.138687e+01
23	3.929268e+00	9.476410e+00	9.140666e+01
24	3.926288e+00	9.470860e+00	9.140050e+01
25	3.919950e+00	9.460085e+00	9.139056e+01
26	3.920421e+00	9.448148e+00	9.135244e+01
27	3.921088e+00	9.454256e+00	9.136866e+01
28	3.920632e+00	9.457093e+00	9.137895e+01
29	3.920001e+00	9.453956e+00	9.137166e+01
30	3.917210e+00	9.448321e+00	9.136455e+01
31	3.910602e+00	9.437697e+00	9.135603e+01
32	3.918539e+00	9.429587e+00	9.130266e+01
33	3.913535e+00	9.432718e+00	9.133020e+01
34	3.912005e+00	9.435041e+00	9.134282e+01
35	3.911369e+00	9.431906e+00	9.133553e+01
36	3.908109e+00	9.426501e+00	9.133082e+01
37	3.907296e+00	9.420423e+00	9.131516e+01
38	3.903132e+00	9.415656e+00	9.131567e+01
39	3.905869e+00	9.410552e+00	9.129012e+01
40	3.904379e+00	9.412911e+00	9.130273e+01
41	3.902366e+00	9.410321e+00	9.130210e+01
42	3.901652e+00	9.407195e+00	9.129510e+01
43	3.900058e+00	9.404343e+00	9.129215e+01
44	3.899255e+00	9.401232e+00	9.128552e+01
45	3.897611e+00	9.398405e+00	9.128282e+01
46	3.897118e+00	9.395258e+00	9.127496e+01
47	3.895014e+00	9.392740e+00	9.127488e+01
48	3.896397e+00	9.390074e+00	9.126167e+01
49	3.895711e+00	9.391184e+00	9.126757e+01
50	3.895479e+00	9.391670e+00	9.126990e+01
51	3.895018e+00	9.390503e+00	9.126799e+01
52	3.894193e+00	9.388854e+00	9.126593e+01
53	3.893658e+00	9.387111e+00	9.126252e+01
54	3.892810e+00	9.385472e+00	9.126057e+01
55	3.892387e+00	9.383708e+00	9.125669e+01
56	3.892672e+00	9.384253e+00	9.125733e+01
57	3.891985e+00	9.383189e+00	9.125656e+01
58	3.891717e+00	9.381980e+00	9.125382e+01
59	3.891806e+00	9.382161e+00	9.125405e+01
60	3.891827e+00	9.382213e+00	9.125413e+01
61	3.891832e+00	9.382226e+00	9.125416e+01
62	3.891834e+00	9.382229e+00	9.125416e+01
63	3.891834e+00	9.382230e+00	9.125416e+01
64	3.891834e+00	9.382230e+00	9.125416e+01
65	3.891834e+00	9.382230e+00	9.125416e+01
66	3.891834e+00	9.382230e+00	9.125416e+01
67	3.891834e+00	9.382230e+00	9.125416e+01
68	3.891834e+00	9.382230e+00	9.125416e+01
69	3.891834e+00	9.382230e+00	9.125416e+01
70	3.891834e+00	9.382230e+00	9.125416e+01
71	3.891834e+00	9.382230e+00	9.125416e+01
72	3.891834e+00	9.382230e+00	9.125416e+01
73	3.891834e+00	9.382230e+00	9.125416e+01
74	3.891834e+00	9.382230e+00	9.125416e+01
75	3.891834e+00	9.382230e+00	9.125416e+01
76	3.891834e+00	9.382230e+00	9.125416e+01
77	3.891834e+00	9.382230e+00	9.125416e+01
78	3.891834e+00	9.382230e+00	9.125416e+01
79	3.891834e+00	9.382230e+00	9.125416e+01
80	3.891834e+00	9.382230e+00	9.125416e+01
