RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.032729e+00	5.000000e-02	1.000000e-01		-7.752530e+01	-3.276256e-02	-1.986920e+01	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	7.413685e-01	1.000000e-01	1.000000e-01		-1.691410e+02	-1.434392e-02	-1.662375e+01	-1.691410e+01	-1.946515e+02	-1.662375e+02	2.956445e-02	-1.423688e-02	1.067562e-01	4.189253e-01	2.675170e-01	9.723704e-02	1.095645e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	2.551048e+01	-4.828501e+01	4.347390e+01	-1.883392e+01	-4.390838e-02	-3.385278e-03	1.404031e-03	-1.766249e-03
3	4.225963e-01	1.000000e-01	1.000000e-01		-2.034032e+02	9.092703e-04	-2.151106e+01	-2.032214e+01	-1.538483e+02	-2.151106e+02	5.071106e-02	1.739698e-08	7.903999e-02	4.155080e-01	2.788742e-01	9.586674e-02	1.307111e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-4.955491e+01	-6.331592e+01	3.638284e+01	-1.630982e+01	-4.980179e-02	-6.706889e-03	2.147365e-03	-1.575708e-03
4	-9.954207e-01	1.000000e-01	5.000000e-02		-2.150881e+02	4.313067e-03	-2.292607e+01	-2.142255e+01	-1.719377e+02	-2.292607e+02	5.108403e-02	1.819535e-08	1.331499e-01	3.646346e-01	2.765508e-01	9.458073e-02	1.310840e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-4.315042e+01	-4.089098e+01	3.639102e+01	-1.835822e+01	-4.677096e-02	5.427071e-04	-4.966793e-04	-1.751020e-03
5	-9.169227e+00	5.000000e-02	2.500000e-02				-2.216929e+01		-1.487010e+02	-2.216929e+02	5.383855e-02	1.623321e-08	7.839030e-02	4.122868e-01	2.800648e-01	9.541954e-02	1.338386e-01												
6	-2.000000e+00	2.500000e-02	1.250000e-02	model merit increases			-2.145397e+01		-1.737100e+02	-2.145397e+02	4.916849e-02	1.622945e-08	1.050558e-01	3.919861e-01	2.778972e-01	9.589243e-02	1.291685e-01												
7	-2.000000e+00	1.250000e-02	6.250000e-03	model merit increases			-2.109613e+01		-1.798537e+02	-2.109613e+02	4.705112e-02	1.618033e-08	1.203699e-01	3.807816e-01	2.760985e-01	9.569890e-02	1.270511e-01												
8	-2.000000e+00	6.250000e-03	3.125000e-03	model merit increases			-2.113279e+01		-1.783823e+02	-2.115905e+02	4.785218e-02	1.313073e-03	1.275329e-01	3.734738e-01	2.758390e-01	9.530210e-02	1.278522e-01												
9	-2.000000e+00	3.125000e-03	1.562500e-03	model merit increases			-2.128616e+01		-1.753375e+02	-2.134230e+02	4.945256e-02	2.807109e-03	1.303515e-01	3.690375e-01	2.762062e-01	9.495223e-02	1.294526e-01												
10	-2.000000e+00	1.562500e-03	7.812500e-04	model merit increases			-2.135635e+01		-1.736841e+02	-2.142750e+02	5.026310e-02	3.557605e-03	1.317535e-01	3.668333e-01	2.763808e-01	9.476936e-02	1.302631e-01												
11	-2.000000e+00	7.812500e-04	3.906250e-04	model merit increases			-2.138966e+01		-1.728272e+02	-2.146831e+02	5.066958e-02	3.932701e-03	1.324530e-01	3.657360e-01	2.764653e-01	9.467612e-02	1.306696e-01												
12	-2.000000e+00	3.906250e-04	1.953125e-04	model merit increases			-2.140559e+01		-1.723957e+02	-2.148795e+02	5.087053e-02	4.118256e-03	1.328030e-01	3.651913e-01	2.765058e-01	9.462940e-02	1.308705e-01												
