RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.032729e+00	5.000000e-02	1.000000e-01		-7.752530e+01	-3.276256e-02	-6.792812e+00	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	-2.436717e-01	1.000000e-01	5.000000e-02		-1.691410e+02	-1.434392e-02	-1.662375e+01	-1.691410e+01	-1.946515e+02	-1.662375e+02	2.956445e-02	-1.423688e-02	1.067562e-01	4.189253e-01	2.675170e-01	9.723704e-02	1.095645e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	2.551048e+01	-4.828501e+01	4.347390e+01	-1.883392e+01	-4.390838e-02	-3.385278e-03	1.404031e-03	-1.766249e-03
3	6.800497e-01	5.000000e-02	5.000000e-02				-2.151097e+01		-1.538483e+02	-2.151106e+02	5.071106e-02	1.739785e-08	7.903999e-02	4.155080e-01	2.788742e-01	9.586674e-02	1.307111e-01												
4	-6.457648e-01	5.000000e-02	2.500000e-02		-2.108393e+02	2.489461e-04	-2.121540e+01	-1.983920e+01	-1.757097e+02	-2.121548e+02	4.839437e-02	1.622311e-08	1.116865e-01	3.876455e-01	2.767145e-01	9.555910e-02	1.283944e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.512955e+01	-4.934423e+01	3.845892e+01	-1.836025e+01	-4.814542e-02	-1.863958e-03	6.483638e-04	-1.750311e-03
5	4.968699e-01	2.500000e-02	2.500000e-02				-2.106084e+01		-1.754639e+02	-2.106093e+02	4.755365e-02	1.739097e-08	1.312145e-01	3.728204e-01	2.739529e-01	9.445857e-02	1.275536e-01												
6	-3.952931e-01	2.500000e-02	1.250000e-02		-2.098534e+02	1.092109e-04	-2.104693e+01	-2.043928e+01	-1.772177e+02	-2.104702e+02	4.762197e-02	1.831033e-08	1.222703e-01	3.797445e-01	2.752693e-01	9.509399e-02	1.276220e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.263571e+01	-4.527974e+01	3.858559e+01	-1.895668e+01	-4.751276e-02	-8.010560e-04	2.255890e-04	-1.774140e-03
7	5.977441e-01	1.250000e-02	1.250000e-02				-2.114326e+01		-1.734475e+02	-2.114334e+02	4.888306e-02	1.744091e-08	1.084851e-01	3.904614e-01	2.767544e-01	9.541616e-02	1.288831e-01												
8	9.882365e-03	1.250000e-02	6.250000e-03		-2.103402e+02	4.546190e-05	-2.105397e+01	-2.080671e+01	-1.758762e+02	-2.105406e+02	4.817361e-02	1.831853e-08	1.152508e-01	3.852732e-01	2.760180e-01	9.528445e-02	1.281736e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.446396e+01	-4.803409e+01	3.861499e+01	-1.876026e+01	-4.812814e-02	-1.508814e-03	5.210026e-04	-1.763309e-03
9	7.230169e-01	6.250000e-03	6.250000e-03				-2.105382e+01		-1.738685e+02	-2.105391e+02	4.867041e-02	1.905632e-08	1.086807e-01	3.905279e-01	2.766741e-01	9.544693e-02	1.286704e-01												
10	7.888577e-01	6.250000e-03	6.250000e-03		-2.103394e+02	1.184512e-05	-2.103908e+01	-2.097472e+01	-1.749580e+02	-2.103917e+02	4.840576e-02	1.728383e-08	1.118586e-01	3.880227e-01	2.763432e-01	9.536970e-02	1.284058e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.538144e+01	-4.938826e+01	3.859191e+01	-1.864052e+01	-4.839391e-02	-1.879414e-03	6.662272e-04	-1.755559e-03
11	-2.801320e+00	6.250000e-03	3.125000e-03		-2.103103e+02	2.178916e-06	-2.103230e+01	-2.102014e+01	-1.749940e+02	-2.103239e+02	4.837652e-02	1.904942e-08	1.104402e-01	3.891389e-01	2.765577e-01	9.548666e-02	1.283765e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.531637e+01	-4.990749e+01	3.855904e+01	-1.848566e+01	-4.837434e-02	-2.033825e-03	7.219446e-04	-1.750302e-03
12	-2.433204e-01	3.125000e-03	1.562500e-03				-2.103846e+01		-1.761406e+02	-2.103855e+02	4.809455e-02	1.827804e-08	1.139152e-01	3.863366e-01	2.762346e-01	9.541910e-02	1.280946e-01												
13	6.372711e-01	1.562500e-03	1.562500e-03				-2.103460e+01		-1.756563e+02	-2.103469e+02	4.821823e-02	1.776495e-08	1.122031e-01	3.877139e-01	2.764028e-01	9.546198e-02	1.282182e-01												
14	1.255729e-01	1.562500e-03	1.562500e-03		-2.103237e+02	8.619982e-07	-2.103258e+01	-2.102806e+01	-1.753496e+02	-2.103269e+02	4.829188e-02	2.210738e-08	1.113236e-01	3.884252e-01	2.764822e-01	9.547712e-02	1.282919e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.497411e+01	-4.954485e+01	3.857272e+01	-1.850840e+01	-4.829102e-02	-1.932853e-03	6.833965e-04	-1.752505e-03
15	7.779043e-01	1.562500e-03	1.562500e-03		-2.103292e+02	8.441801e-07	-2.103315e+01	-2.102870e+01	-1.756914e+02	-2.103323e+02	4.820700e-02	1.611759e-08	1.122074e-01	3.877123e-01	2.764059e-01	9.546730e-02	1.282070e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.463783e+01	-4.918313e+01	3.858407e+01	-1.852958e+01	-4.820616e-02	-1.833046e-03	6.448424e-04	-1.754577e-03
16	-2.548861e+00	1.562500e-03	7.812500e-04		-2.103287e+02	1.836861e-07	-2.103287e+01	-2.103195e+01	-1.756853e+02	-2.103297e+02	4.820633e-02	1.906039e-08	1.118154e-01	3.880172e-01	2.764644e-01	9.549674e-02	1.282063e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.464335e+01	-4.932799e+01	3.857543e+01	-1.849054e+01	-4.820615e-02	-1.875210e-03	6.602876e-04	-1.753220e-03
17	-4.041888e-02	7.812500e-04	3.906250e-04				-2.103319e+01		-1.760162e+02	-2.103328e+02	4.812201e-02	1.614396e-08	1.127014e-01	3.873037e-01	2.763869e-01	9.548609e-02	1.281220e-01												
18	7.121112e-01	3.906250e-04	3.906250e-04				-2.103297e+01		-1.758636e+02	-2.103307e+02	4.816112e-02	2.127708e-08	1.122507e-01	3.876655e-01	2.764287e-01	9.549398e-02	1.281611e-01												
19	4.122026e-01	3.906250e-04	3.906250e-04		-2.103295e+02	6.882198e-08	-2.103287e+01	-2.103260e+01	-1.757786e+02	-2.103296e+02	4.818267e-02	1.902717e-08	1.120337e-01	3.878407e-01	2.764470e-01	9.549596e-02	1.281827e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.455082e+01	-4.923774e+01	3.857787e+01	-1.849380e+01	-4.818260e-02	-1.850471e-03	6.506507e-04	-1.753695e-03
20	9.442418e-01	3.906250e-04	7.812500e-04		-2.103300e+02	5.319846e-08	-2.103291e+01	-2.103273e+01	-1.758699e+02	-2.103300e+02	4.815920e-02	1.786875e-08	1.122171e-01	3.876913e-01	2.764348e-01	9.549767e-02	1.281592e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.446004e+01	-4.916047e+01	3.857945e+01	-1.849357e+01	-4.815914e-02	-1.829541e-03	6.423891e-04	-1.754044e-03
21	6.420637e-01	7.812500e-04	7.812500e-04		-2.103303e+02	2.019058e-08	-2.103294e+01	-2.103293e+01	-1.758952e+02	-2.103303e+02	4.815231e-02	1.786904e-08	1.121796e-01	3.877181e-01	2.764449e-01	9.550503e-02	1.281523e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.443509e+01	-4.917150e+01	3.857787e+01	-1.848442e+01	-4.815229e-02	-1.833181e-03	6.435514e-04	-1.753831e-03
22	-3.270458e+00	7.812500e-04	3.906250e-04		-2.103311e+02	2.618532e-08	-2.103300e+01	-2.103298e+01	-1.759501e+02	-2.103311e+02	4.813747e-02	2.093292e-08	1.121211e-01	3.877586e-01	2.764635e-01	9.551928e-02	1.281375e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.438095e+01	-4.918704e+01	3.857491e+01	-1.846686e+01	-4.813745e-02	-1.838646e-03	6.451784e-04	-1.753448e-03
23	-6.421144e-01	3.906250e-04	1.953125e-04				-2.103308e+01		-1.761145e+02	-2.103317e+02	4.809474e-02	1.810159e-08	1.124111e-01	3.875206e-01	2.764479e-01	9.552571e-02	1.280947e-01												
24	2.162436e-01	1.953125e-04	1.953125e-04				-2.103305e+01		-1.760357e+02	-2.103315e+02	4.811530e-02	1.902782e-08	1.122747e-01	3.876326e-01	2.764550e-01	9.552238e-02	1.281153e-01												
25	9.740661e-01	1.953125e-04	3.906250e-04		-2.103313e+02	2.891005e-08	-2.103302e+01	-2.103299e+01	-1.759968e+02	-2.103313e+02	4.812538e-02	2.149886e-08	1.122050e-01	3.876898e-01	2.764588e-01	9.552096e-02	1.281254e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.433450e+01	-4.915116e+01	3.857546e+01	-1.846567e+01	-4.812536e-02	-1.828995e-03	6.413330e-04	-1.753590e-03
26	7.854151e-01	3.906250e-04	3.906250e-04		-2.103315e+02	1.960214e-08	-2.103305e+01	-2.103305e+01	-1.760228e+02	-2.103315e+02	4.811851e-02	1.907422e-08	1.122175e-01	3.876779e-01	2.764615e-01	9.552456e-02	1.281185e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.430874e+01	-4.914374e+01	3.857499e+01	-1.846150e+01	-4.811849e-02	-1.827278e-03	6.405290e-04	-1.753549e-03
