RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855141e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886215e+01
3	4.500000e+00	8.746485e+00	8.886215e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.032645e+00	8.059215e+00	9.096533e+01
7	3.324311e+00	8.095732e+00	8.933911e+01
8	3.585493e+00	8.259108e+00	8.881475e+01
9	3.321731e+00	8.345345e+00	9.025176e+01
10	3.611459e+00	8.403937e+00	8.923776e+01
11	3.341171e+00	8.475824e+00	9.063182e+01
12	3.491276e+00	8.478461e+00	8.990240e+01
13	3.624969e+00	8.554177e+00	8.961810e+01
14	3.507525e+00	8.627436e+00	9.034302e+01
15	3.652364e+00	8.663324e+00	8.987948e+01
16	3.531918e+00	8.732373e+00	9.059642e+01
17	3.605080e+00	8.715305e+00	9.022105e+01
18	3.668920e+00	8.759069e+00	9.011442e+01
19	3.643923e+00	8.826009e+00	9.043043e+01
20	3.712032e+00	8.861356e+00	9.028337e+01
21	3.665708e+00	8.913680e+00	9.063277e+01
22	3.737708e+00	8.936045e+00	9.042775e+01
23	3.686717e+00	8.983764e+00	9.077807e+01
24	3.717888e+00	8.965340e+00	9.059382e+01
25	3.747073e+00	8.991167e+00	9.056535e+01
26	3.745849e+00	9.028243e+00	9.068815e+01
27	3.806654e+00	9.076790e+00	9.061714e+01
28	3.739964e+00	9.100654e+00	9.094691e+01
29	3.813295e+00	9.113858e+00	9.071181e+01
30	3.745261e+00	9.134628e+00	9.103499e+01
31	3.782853e+00	9.131827e+00	9.087832e+01
32	3.816213e+00	9.151143e+00	9.081437e+01
33	3.786877e+00	9.170489e+00	9.098526e+01
34	3.823315e+00	9.179635e+00	9.087779e+01
35	3.793576e+00	9.198413e+00	9.104803e+01
36	3.811483e+00	9.192737e+00	9.096194e+01
37	3.827228e+00	9.204109e+00	9.093903e+01
38	3.821772e+00	9.221362e+00	9.101320e+01
39	3.838552e+00	9.230873e+00	9.098087e+01
40	3.827784e+00	9.244892e+00	9.106451e+01
41	3.845735e+00	9.251058e+00	9.101737e+01
42	3.833633e+00	9.263878e+00	9.110205e+01
43	3.851918e+00	9.268244e+00	9.104811e+01
44	3.838156e+00	9.279233e+00	9.113315e+01
45	3.846755e+00	9.275498e+00	9.108945e+01
46	3.854642e+00	9.281235e+00	9.107823e+01
47	3.852900e+00	9.290262e+00	9.111264e+01
48	3.869360e+00	9.300428e+00	9.108399e+01
49	3.852410e+00	9.306047e+00	9.116374e+01
50	3.870804e+00	9.309467e+00	9.110678e+01
51	3.853555e+00	9.314313e+00	9.118517e+01
52	3.862869e+00	9.313507e+00	9.114811e+01
53	3.871010e+00	9.318826e+00	9.113472e+01
54	3.863217e+00	9.323090e+00	9.117650e+01
55	3.872407e+00	9.325229e+00	9.114943e+01
56	3.864490e+00	9.329279e+00	9.119099e+01
57	3.869052e+00	9.328224e+00	9.117091e+01
58	3.873185e+00	9.330926e+00	9.116413e+01
59	3.870793e+00	9.334780e+00	9.118479e+01
60	3.875310e+00	9.336579e+00	9.117382e+01
61	3.872389e+00	9.340011e+00	9.119511e+01
62	3.877026e+00	9.341292e+00	9.118210e+01
63	3.873666e+00	9.344278e+00	9.120361e+01
64	3.875652e+00	9.343253e+00	9.119316e+01
65	3.877765e+00	9.344806e+00	9.119023e+01
66	3.877319e+00	9.347240e+00	9.119937e+01
67	3.881492e+00	9.349871e+00	9.119225e+01
68	3.877217e+00	9.351421e+00	9.121266e+01
69	3.881904e+00	9.352325e+00	9.119832e+01
70	3.877551e+00	9.353685e+00	9.121842e+01
71	3.879803e+00	9.353465e+00	9.120949e+01
72	3.882073e+00	9.354737e+00	9.120512e+01
73	3.880014e+00	9.355944e+00	9.121636e+01
74	3.882484e+00	9.356529e+00	9.120915e+01
75	3.880394e+00	9.357687e+00	9.122035e+01
76	3.881416e+00	9.357471e+00	9.121595e+01
77	3.882816e+00	9.358131e+00	9.121287e+01
78	3.881881e+00	9.359209e+00	9.121960e+01
79	3.883344e+00	9.359648e+00	9.121562e+01
80	3.882318e+00	9.360636e+00	9.122241e+01
