RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.648083e+00	9.277087e+00	9.189265e+01
2	4.500000e+00	9.441296e+00	9.011389e+01
3	4.500000e+00	9.441296e+00	9.011389e+01
4	4.124777e+00	9.281612e+00	9.038457e+01
5	3.879076e+00	9.254603e+00	9.096327e+01
6	3.644807e+00	9.219882e+00	9.176410e+01
7	3.761345e+00	9.260184e+00	9.137972e+01
8	3.877948e+00	9.256736e+00	9.093051e+01
9	3.761010e+00	9.257533e+00	9.137219e+01
10	3.821165e+00	9.268228e+00	9.116521e+01
11	3.880120e+00	9.275695e+00	9.097137e+01
12	3.822890e+00	9.284090e+00	9.120831e+01
13	3.852619e+00	9.283976e+00	9.109494e+01
14	3.877038e+00	9.303272e+00	9.106501e+01
15	3.848826e+00	9.309044e+00	9.118680e+01
16	3.863578e+00	9.308087e+00	9.112886e+01
17	3.872831e+00	9.320706e+00	9.113387e+01
18	3.859023e+00	9.324579e+00	9.119670e+01
19	3.866580e+00	9.324133e+00	9.116735e+01
20	3.873503e+00	9.327593e+00	9.115269e+01
21	3.867345e+00	9.331171e+00	9.118632e+01
22	3.870749e+00	9.329969e+00	9.117009e+01
23	3.873430e+00	9.332980e+00	9.116957e+01
24	3.872857e+00	9.336730e+00	9.118325e+01
25	3.876130e+00	9.339034e+00	9.117840e+01
26	3.873977e+00	9.341989e+00	9.119539e+01
27	3.877658e+00	9.343347e+00	9.118613e+01
28	3.875265e+00	9.346097e+00	9.120336e+01
29	3.876607e+00	9.345046e+00	9.119520e+01
30	3.878245e+00	9.346498e+00	9.119370e+01
31	3.878215e+00	9.348592e+00	9.120026e+01
32	3.881322e+00	9.351139e+00	9.119678e+01
33	3.877967e+00	9.352614e+00	9.121359e+01
34	3.879665e+00	9.352227e+00	9.120618e+01
35	3.881308e+00	9.353673e+00	9.120463e+01
36	3.879975e+00	9.355141e+00	9.121403e+01
37	3.880572e+00	9.354706e+00	9.121050e+01
38	3.881663e+00	9.355570e+00	9.120919e+01
39	3.881496e+00	9.356878e+00	9.121383e+01
40	3.882594e+00	9.357732e+00	9.121245e+01
41	3.881976e+00	9.358849e+00	9.121814e+01
42	3.883232e+00	9.359390e+00	9.121523e+01
43	3.882435e+00	9.360373e+00	9.122116e+01
44	3.882658e+00	9.360222e+00	9.121988e+01
45	3.883645e+00	9.360690e+00	9.121773e+01
46	3.883121e+00	9.361558e+00	9.122231e+01
47	3.884139e+00	9.361926e+00	9.121973e+01
48	3.883429e+00	9.362637e+00	9.122451e+01
49	3.883509e+00	9.362610e+00	9.122414e+01
50	3.883529e+00	9.362601e+00	9.122404e+01
51	3.884462e+00	9.362884e+00	9.122151e+01
52	3.883810e+00	9.363519e+00	9.122584e+01
53	3.883816e+00	9.363518e+00	9.122581e+01
54	3.883817e+00	9.363518e+00	9.122581e+01
55	3.883818e+00	9.363517e+00	9.122581e+01
56	3.883818e+00	9.363517e+00	9.122580e+01
57	3.883818e+00	9.363517e+00	9.122580e+01
58	3.883818e+00	9.363517e+00	9.122580e+01
59	3.883818e+00	9.363517e+00	9.122580e+01
60	3.883818e+00	9.363517e+00	9.122580e+01
61	3.883818e+00	9.363517e+00	9.122580e+01
62	3.883818e+00	9.363517e+00	9.122580e+01
63	3.883818e+00	9.363517e+00	9.122580e+01
64	3.883818e+00	9.363517e+00	9.122580e+01
65	3.883818e+00	9.363517e+00	9.122580e+01
66	3.883818e+00	9.363517e+00	9.122580e+01
67	3.883818e+00	9.363517e+00	9.122580e+01
68	3.883818e+00	9.363517e+00	9.122580e+01
69	3.883818e+00	9.363517e+00	9.122580e+01
70	3.883818e+00	9.363517e+00	9.122580e+01
71	3.883818e+00	9.363517e+00	9.122580e+01
72	3.883818e+00	9.363517e+00	9.122580e+01
73	3.883818e+00	9.363517e+00	9.122580e+01
74	3.883818e+00	9.363517e+00	9.122580e+01
75	3.883818e+00	9.363517e+00	9.122580e+01
76	3.883818e+00	9.363517e+00	9.122580e+01
77	3.883818e+00	9.363517e+00	9.122580e+01
78	3.883818e+00	9.363517e+00	9.122580e+01
79	3.883818e+00	9.363517e+00	9.122580e+01
80	3.883818e+00	9.363517e+00	9.122580e+01
