RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.810431e+02	1.233501e-01	3.613164e-01	2.847303e-01	1.100649e-01	9.690068e-02
3	-1.872247e+02	1.083103e-01	3.717479e-01	2.880717e-01	1.101422e-01	1.016810e-01
4	-1.896965e+02	9.900404e-02	3.808378e-01	2.888364e-01	1.099358e-01	1.034471e-01
5	-1.908604e+02	8.744452e-02	3.847129e-01	2.926648e-01	1.095056e-01	1.104803e-01
6	-1.905698e+02	9.328730e-02	3.874996e-01	2.887723e-01	1.096999e-01	1.040587e-01
7	-1.865998e+02	1.099056e-01	3.609772e-01	2.918051e-01	1.102627e-01	1.069195e-01
8	-1.881122e+02	1.044985e-01	3.800014e-01	2.864647e-01	1.099852e-01	9.974152e-02
9	-1.887412e+02	1.029543e-01	3.691111e-01	2.918414e-01	1.101405e-01	1.073406e-01
10	-1.909587e+02	8.658496e-02	3.922093e-01	2.899245e-01	1.093781e-01	1.067526e-01
11	-1.904606e+02	8.064135e-02	3.975257e-01	2.903741e-01	1.089704e-01	1.086501e-01
12	-1.907214e+02	9.214882e-02	3.817698e-01	2.917219e-01	1.097437e-01	1.083517e-01
13	-1.905055e+02	9.233636e-02	3.775079e-01	2.934041e-01	1.097808e-01	1.107638e-01
14	-1.904330e+02	9.359694e-02	3.771254e-01	2.929764e-01	1.098343e-01	1.099618e-01
15	-1.909018e+02	9.023182e-02	3.872339e-01	2.903284e-01	1.096057e-01	1.066754e-01
16	-1.909191e+02	8.506339e-02	3.920989e-01	2.906660e-01	1.093043e-01	1.080860e-01
17	-1.903975e+02	8.032871e-02	3.989802e-01	2.899021e-01	1.089287e-01	1.080671e-01
18	-1.896900e+02	9.926694e-02	3.763470e-01	2.906047e-01	1.100060e-01	1.058890e-01
19	-1.905437e+02	8.820020e-02	3.981581e-01	2.866423e-01	1.093200e-01	1.020035e-01
20	-1.902250e+02	7.930705e-02	3.993021e-01	2.902181e-01	1.088561e-01	1.087589e-01
