rto_iter	test_point_no	variable_name	noise
0	0	profit	4.630000e-01
0	0	XFr_A	-7.470000e-05
0	0	XFr_B	-7.410000e-05
0	0	XFr_E	2.000000e-04
0	0	XFr_P	5.670000e-05
0	0	XFr_G	2.000000e-04
0	1	profit	6.200000e-02
0	1	XFr_A	-9.020000e-06
0	1	XFr_B	1.010000e-04
0	1	XFr_E	1.210000e-04
0	1	XFr_P	-2.380000e-05
0	1	XFr_G	5.060000e-05
0	2	profit	2.060000e-01
0	2	XFr_A	1.050000e-04
0	2	XFr_B	-4.700000e-05
0	2	XFr_E	-1.450000e-05
0	2	XFr_P	3.810000e-05
0	2	XFr_G	-7.310000e-05
0	3	profit	-1.200000e+00
0	3	XFr_A	1.690000e-04
0	3	XFr_B	-1.780000e-04
0	3	XFr_E	1.210000e-04
0	3	XFr_P	1.090000e-04
0	3	XFr_G	1.610000e-04
0	4	profit	-1.690000e-02
0	4	XFr_A	-7.490000e-05
0	4	XFr_B	2.000000e-04
0	4	XFr_E	-1.650000e-04
0	4	XFr_P	1.120000e-05
0	4	XFr_G	-3.620000e-05
0	5	profit	-3.110000e-01
0	5	XFr_A	1.840000e-05
0	5	XFr_B	-7.920000e-05
0	5	XFr_E	-1.520000e-04
0	5	XFr_P	8.010000e-05
0	5	XFr_G	8.860000e-05
1	0	profit	2.610000e-01
1	0	XFr_A	2.850000e-05
1	0	XFr_B	4.810000e-05
1	0	XFr_E	-2.010000e-04
1	0	XFr_P	5.890000e-05
1	0	XFr_G	7.170000e-05
1	1	profit	-8.830000e-01
1	1	XFr_A	2.960000e-05
1	1	XFr_B	5.360000e-05
1	1	XFr_E	-6.020000e-05
1	1	XFr_P	4.670000e-05
1	1	XFr_G	8.380000e-05
1	2	profit	2.650000e-02
1	2	XFr_A	-1.610000e-05
1	2	XFr_B	6.620000e-05
1	2	XFr_E	-3.730000e-05
1	2	XFr_P	-1.820000e-06
1	2	XFr_G	-6.870000e-05
1	3	profit	8.340000e-01
1	3	XFr_A	-2.850000e-04
1	3	XFr_B	4.960000e-05
1	3	XFr_E	1.430000e-04
1	3	XFr_P	-6.080000e-05
1	3	XFr_G	1.110000e-04
1	4	profit	-5.770000e-01
1	4	XFr_A	1.650000e-06
1	4	XFr_B	6.510000e-05
1	4	XFr_E	-6.140000e-05
1	4	XFr_P	-8.310000e-05
1	4	XFr_G	1.090000e-04
1	5	profit	4.990000e-01
1	5	XFr_A	3.030000e-06
1	5	XFr_B	1.040000e-04
1	5	XFr_E	-2.610000e-05
1	5	XFr_P	5.360000e-05
1	5	XFr_G	-6.810000e-05
2	0	profit	-3.180000e-01
2	0	XFr_A	-8.410000e-05
2	0	XFr_B	6.070000e-05
2	0	XFr_E	8.730000e-05
2	0	XFr_P	8.980000e-05
2	0	XFr_G	1.640000e-05
2	1	profit	-3.830000e-03
2	1	XFr_A	-8.360000e-06
2	1	XFr_B	9.800000e-05
2	1	XFr_E	2.220000e-04
2	1	XFr_P	4.380000e-05
2	1	XFr_G	-3.320000e-05
2	2	profit	6.670000e-01
2	2	XFr_A	-4.730000e-05
2	2	XFr_B	3.640000e-06
2	2	XFr_E	-1.370000e-05
2	2	XFr_P	-6.300000e-06
2	2	XFr_G	-1.470000e-04
2	3	profit	-5.250000e-01
2	3	XFr_A	5.030000e-05
2	3	XFr_B	-1.310000e-04
2	3	XFr_E	-1.910000e-04
2	3	XFr_P	3.600000e-05
2	3	XFr_G	-2.330000e-05
2	4	profit	8.390000e-01
2	4	XFr_A	-1.040000e-04
2	4	XFr_B	1.020000e-04
2	4	XFr_E	-4.020000e-05
2	4	XFr_P	-5.110000e-05
2	4	XFr_G	-7.770000e-06
2	5	profit	-9.870000e-02
2	5	XFr_A	-1.650000e-04
2	5	XFr_B	-3.280000e-05
2	5	XFr_E	-4.010000e-05
2	5	XFr_P	-5.990000e-06
2	5	XFr_G	-8.370000e-05
3	0	profit	-6.770000e-01
3	0	XFr_A	1.020000e-04
3	0	XFr_B	5.340000e-05
3	0	XFr_E	-1.880000e-05
3	0	XFr_P	7.160000e-06
3	0	XFr_G	1.960000e-04
3	1	profit	-4.770000e-01
3	1	XFr_A	3.780000e-05
3	1	XFr_B	1.520000e-04
3	1	XFr_E	1.070000e-04
3	1	XFr_P	2.870000e-05
3	1	XFr_G	-7.330000e-05
3	2	profit	-6.820000e-01
3	2	XFr_A	5.260000e-05
3	2	XFr_B	-1.060000e-04
3	2	XFr_E	5.400000e-05
3	2	XFr_P	-6.580000e-05
3	2	XFr_G	-9.820000e-05
3	3	profit	2.110000e-01
3	3	XFr_A	-1.160000e-04
3	3	XFr_B	6.520000e-05
3	3	XFr_E	-5.290000e-05
3	3	XFr_P	-1.680000e-04
3	3	XFr_G	-1.290000e-04
