RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571699e-01	-3.216993e-02	1.571699e-01
4	6.067344e-02	3.227518e-01	9.294861e-02
5	3.427582e-02	4.745210e-01	8.172792e-02
6	2.458203e-02	5.503755e-01	7.961958e-02
7	2.152727e-02	5.770026e-01	7.922752e-02
8	1.988263e-02	5.925883e-01	7.914146e-02
9	1.947235e-02	5.965475e-01	7.912709e-02
10	1.911853e-02	6.000165e-01	7.912018e-02
11	1.908576e-02	6.003449e-01	7.912025e-02
12	1.908576e-02	6.003449e-01	7.912025e-02
13	1.908576e-02	6.003449e-01	7.912025e-02
14	1.908576e-02	6.003449e-01	7.912025e-02
15	1.908576e-02	6.003449e-01	7.912025e-02
16	1.908576e-02	6.003449e-01	7.912025e-02
17	1.908576e-02	6.003449e-01	7.912025e-02
18	1.908577e-02	6.003448e-01	7.912025e-02
19	1.908577e-02	6.003449e-01	7.912025e-02
20	1.908577e-02	6.003448e-01	7.912025e-02
21	1.908577e-02	6.003448e-01	7.912025e-02
22	1.908579e-02	6.003446e-01	7.912025e-02
23	1.908799e-02	6.003212e-01	7.912011e-02
24	1.900359e-02	6.011528e-01	7.911886e-02
25	1.900507e-02	6.011408e-01	7.911915e-02
26	1.900506e-02	6.011409e-01	7.911914e-02
27	1.900499e-02	6.011414e-01	7.911914e-02
28	1.900420e-02	6.011485e-01	7.911905e-02
29	1.900352e-02	6.011543e-01	7.911895e-02
30	1.900341e-02	6.011552e-01	7.911892e-02
