RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.716159e+02	1.138329e-01	4.149463e-01	2.656058e-01	1.077931e-01	7.502927e-02
3	-1.807385e+02	9.773066e-02	4.217292e-01	2.713275e-01	1.082147e-01	8.234700e-02
4	-1.846897e+02	8.927813e-02	4.229503e-01	2.751661e-01	1.083195e-01	8.779082e-02
5	-1.863805e+02	8.542611e-02	4.219006e-01	2.775626e-01	1.083673e-01	9.124193e-02
6	-1.871935e+02	8.347090e-02	4.207267e-01	2.790391e-01	1.083932e-01	9.337902e-02
7	-1.876130e+02	8.241894e-02	4.198457e-01	2.799349e-01	1.084079e-01	9.467859e-02
8	-1.878400e+02	8.183329e-02	4.192602e-01	2.804725e-01	1.084165e-01	9.545911e-02
9	-1.879669e+02	8.150042e-02	4.188916e-01	2.807926e-01	1.084216e-01	9.592413e-02
10	-1.880392e+02	8.130882e-02	4.186661e-01	2.809824e-01	1.084246e-01	9.619974e-02
11	-1.880810e+02	8.119766e-02	4.185303e-01	2.810945e-01	1.084264e-01	9.636256e-02
12	-1.881053e+02	8.113287e-02	4.184494e-01	2.811606e-01	1.084275e-01	9.645855e-02
13	-1.881195e+02	8.109498e-02	4.184014e-01	2.811996e-01	1.084281e-01	9.651507e-02
14	-1.881279e+02	8.107279e-02	4.183730e-01	2.812225e-01	1.084285e-01	9.654831e-02
15	-1.881327e+02	8.105978e-02	4.183563e-01	2.812359e-01	1.084287e-01	9.656786e-02
16	-1.881356e+02	8.105215e-02	4.183464e-01	2.812438e-01	1.084288e-01	9.657936e-02
17	-1.881373e+02	8.104767e-02	4.183406e-01	2.812485e-01	1.084289e-01	9.658611e-02
18	-1.881383e+02	8.104503e-02	4.183372e-01	2.812512e-01	1.084289e-01	9.659008e-02
19	-1.881389e+02	8.104349e-02	4.183352e-01	2.812528e-01	1.084290e-01	9.659241e-02
20	-1.881392e+02	8.104258e-02	4.183340e-01	2.812538e-01	1.084290e-01	9.659378e-02
