RTO_iter	cost	con	merit
1	3.000000e+00	-2.000000e+00	3.000000e+00
2	1.006688e+00	-9.999781e-01	1.006688e+00
3	8.809034e-02	1.948746e-01	2.036837e+00
4	4.223638e-01	-5.250355e-01	4.223638e-01
5	8.788274e-02	1.964295e-01	2.052178e+00
6	2.238732e-01	-1.956084e-01	2.238732e-01
7	2.085269e-01	5.125747e-03	2.597844e-01
8	1.480678e-01	-7.428445e-03	1.480678e-01
9	1.630579e-01	1.197345e-02	2.827925e-01
10	1.489680e-01	3.247227e-03	1.814402e-01
11	1.459058e-01	9.066991e-04	1.549728e-01
12	1.453715e-01	2.874753e-04	1.482462e-01
13	1.453729e-01	1.118550e-04	1.464914e-01
14	1.453634e-01	2.624274e-04	1.479877e-01
15	1.453453e-01	1.814950e-04	1.471603e-01
16	1.453564e-01	1.366073e-04	1.467224e-01
17	1.453645e-01	1.198753e-04	1.465633e-01
18	1.453690e-01	1.137853e-04	1.465068e-01
19	1.453710e-01	1.119691e-04	1.464907e-01
20	1.453695e-01	1.119729e-04	1.464892e-01
21	1.453681e-01	1.119743e-04	1.464878e-01
22	1.453670e-01	1.119761e-04	1.464867e-01
23	1.453661e-01	1.119773e-04	1.464858e-01
24	1.453654e-01	1.119784e-04	1.464852e-01
25	1.453649e-01	1.119792e-04	1.464847e-01
26	1.453647e-01	1.119678e-04	1.464844e-01
27	1.453647e-01	1.121991e-04	1.464867e-01
28	1.453646e-01	1.125697e-04	1.464903e-01
29	1.453646e-01	1.127215e-04	1.464918e-01
30	1.453646e-01	1.127955e-04	1.464925e-01
