RTO_iter	cost	con	merit
1	1.425000e+01	-1.250000e+00	1.425000e+01
2	6.945119e+00	-1.673012e+00	6.945119e+00
3	2.461334e+00	-1.456726e+00	2.461334e+00
4	5.735958e-01	-7.097556e-01	5.735958e-01
5	9.251866e-01	-3.716121e-10	9.251866e-01
6	1.657118e-01	-5.562386e-02	1.657118e-01
7	5.290099e-01	-8.207152e-09	5.290099e-01
8	2.385896e-01	-7.210153e-09	2.385896e-01
9	1.659339e-01	-6.685916e-09	1.659339e-01
10	1.484816e-01	-6.414276e-09	1.484816e-01
11	1.459901e-01	-6.837129e-09	1.459901e-01
12	1.484816e-01	-6.947693e-09	1.484816e-01
13	1.456491e-01	-6.809940e-09	1.456491e-01
14	1.459901e-01	-6.746654e-09	1.459901e-01
15	1.454214e-01	-6.822475e-09	1.454214e-01
16	1.459901e-01	-6.706750e-09	1.459901e-01
17	1.456060e-01	-6.743425e-09	1.456060e-01
18	1.454888e-01	-6.761566e-09	1.454888e-01
19	1.454489e-01	-6.763547e-09	1.454489e-01
20	1.454336e-01	-6.758169e-09	1.454336e-01
21	1.454272e-01	-6.774392e-09	1.454272e-01
22	1.454243e-01	-6.778070e-09	1.454243e-01
23	1.454231e-01	-6.778441e-09	1.454231e-01
24	1.454227e-01	-6.761154e-09	1.454227e-01
25	1.454225e-01	-6.778609e-09	1.454225e-01
26	1.454225e-01	-6.777664e-09	1.454225e-01
27	1.454225e-01	-6.777530e-09	1.454225e-01
28	1.454225e-01	-6.775152e-09	1.454225e-01
29	1.454225e-01	-6.775013e-09	1.454225e-01
30	1.454225e-01	-6.774976e-09	1.454225e-01
