RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	7.389237e-03	7.480257e-01	7.389237e-03
4	1.488861e+00	7.843768e-01	1.488861e+00
5	3.903773e-01	4.917625e-01	3.903773e-01
6	1.066360e-01	5.610261e-01	1.066360e-01
7	3.429673e-02	6.376775e-01	3.429673e-02
8	1.523326e-02	6.883143e-01	1.523326e-02
9	9.919822e-03	7.169903e-01	9.919822e-03
10	8.308274e-03	7.322063e-01	8.308274e-03
11	7.762502e-03	7.400380e-01	7.762502e-03
12	7.554538e-03	7.440088e-01	7.554538e-03
13	7.466961e-03	7.460045e-01	7.466961e-03
14	7.427661e-03	7.469981e-01	7.427661e-03
15	7.409858e-03	7.474812e-01	7.409858e-03
16	7.402545e-03	7.476995e-01	7.402545e-03
17	7.400423e-03	7.477830e-01	7.400423e-03
18	7.400298e-03	7.478087e-01	7.400298e-03
19	7.400583e-03	7.478155e-01	7.400583e-03
20	7.400824e-03	7.478172e-01	7.400824e-03
21	7.400970e-03	7.478176e-01	7.400970e-03
22	7.401048e-03	7.478177e-01	7.401048e-03
23	7.401086e-03	7.478177e-01	7.401086e-03
24	7.401103e-03	7.478177e-01	7.401103e-03
25	7.401108e-03	7.478177e-01	7.401108e-03
26	7.401110e-03	7.478177e-01	7.401110e-03
27	7.401110e-03	7.478177e-01	7.401110e-03
28	7.401110e-03	7.478177e-01	7.401110e-03
29	7.401110e-03	7.478177e-01	7.401110e-03
30	7.401110e-03	7.478177e-01	7.401110e-03
