RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.723832e+02	1.134062e-01	4.142046e-01	2.662013e-01	1.078840e-01	7.564998e-02
3	-1.815633e+02	9.712150e-02	4.206780e-01	2.721372e-01	1.083040e-01	8.329367e-02
4	-1.852933e+02	8.914174e-02	4.213804e-01	2.759464e-01	1.084070e-01	8.869852e-02
5	-1.868779e+02	8.536222e-02	4.202816e-01	2.783183e-01	1.084457e-01	9.214050e-02
6	-1.876274e+02	8.338586e-02	4.191384e-01	2.797852e-01	1.084625e-01	9.429024e-02
7	-1.880084e+02	8.229633e-02	4.182858e-01	2.806826e-01	1.084705e-01	9.561221e-02
8	-1.882128e+02	8.167696e-02	4.177153e-01	2.812270e-01	1.084747e-01	9.641645e-02
9	-1.883268e+02	8.131828e-02	4.173522e-01	2.815555e-01	1.084770e-01	9.690226e-02
10	-1.883920e+02	8.110821e-02	4.171272e-01	2.817529e-01	1.084783e-01	9.719438e-02
11	-1.884299e+02	8.098431e-02	4.169897e-01	2.818712e-01	1.084791e-01	9.736952e-02
12	-1.884522e+02	8.091093e-02	4.169065e-01	2.819419e-01	1.084795e-01	9.747433e-02
13	-1.884654e+02	8.086734e-02	4.168565e-01	2.819843e-01	1.084798e-01	9.753698e-02
14	-1.884732e+02	8.084142e-02	4.168265e-01	2.820095e-01	1.084800e-01	9.757440e-02
15	-1.884779e+02	8.082598e-02	4.168085e-01	2.820246e-01	1.084801e-01	9.759673e-02
16	-1.884806e+02	8.081678e-02	4.167977e-01	2.820336e-01	1.084801e-01	9.761006e-02
17	-1.884823e+02	8.081130e-02	4.167913e-01	2.820390e-01	1.084802e-01	9.761802e-02
18	-1.884833e+02	8.080803e-02	4.167875e-01	2.820422e-01	1.084802e-01	9.762277e-02
19	-1.884839e+02	8.080608e-02	4.167852e-01	2.820441e-01	1.084802e-01	9.762560e-02
20	-1.884842e+02	8.080491e-02	4.167838e-01	2.820453e-01	1.084802e-01	9.762729e-02
