RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	1.142887e+00	-4.834302e-01	1.142887e+00
3	1.521852e+00	-1.369043e+00	1.521852e+00
4	6.438068e-01	-7.613968e-01	6.438068e-01
5	3.297900e-01	-2.063887e-01	3.297900e-01
6	4.258249e-01	-4.065386e-01	4.258249e-01
7	1.529398e-01	-1.901739e-02	1.529398e-01
8	1.567854e-01	5.992483e-01	1.567854e-01
9	8.235669e-02	3.252763e-01	8.235669e-02
10	8.905261e-02	2.913954e-01	8.905261e-02
11	4.249318e-02	4.197118e-01	4.249318e-02
12	2.307540e-02	6.093898e-01	2.307540e-02
13	2.388332e-02	6.203532e-01	2.388332e-02
14	1.084323e-02	6.950405e-01	1.084323e-02
15	1.093106e-02	8.700519e-01	1.093106e-02
16	6.079421e-03	7.979475e-01	6.079421e-03
17	5.363050e-03	8.127566e-01	5.363050e-03
18	1.853446e-03	8.822681e-01	1.853446e-03
19	3.648423e-03	9.774807e-01	3.648423e-03
20	1.214930e-03	9.415593e-01	1.214930e-03
21	4.311853e-04	9.420214e-01	4.311853e-04
22	4.363903e-04	9.776617e-01	4.363903e-04
23	1.911230e-04	9.610389e-01	1.911230e-04
24	2.700458e-04	9.851724e-01	2.700458e-04
25	1.458986e-04	9.751607e-01	1.458986e-04
26	1.419281e-04	9.904821e-01	1.419281e-04
27	6.299180e-06	9.957324e-01	6.299180e-06
28	2.774409e-04	1.013281e+00	2.774409e-04
29	8.056042e-05	1.005112e+00	8.056042e-05
30	2.799329e-05	1.000779e+00	2.799329e-05
